method,time,ax_raw_m_s2,ux_m,vx_m_s,ax_m_s2,ay_raw_m_s2,uy_m,vy_m_s,ay_m_s2,az_raw_m_s2,uz_m,vz_m_s,az_m_s2
calg,0.02,-0.0001378485079044,-6.953184803071277e-05,-0.0035665155198665,-0.00013543024766007617,-2.1430776885739133e-05,0.00028411663402527765,0.0145699811649035,-2.084411580753654e-05,0.0,0.0,0.0,0.0
calg,0.0205,-0.0001421179815237,-7.131514132041605e-05,-0.0035665865788572,-0.0001396187650565403,-2.2231436112157832e-05,0.00029140161904989137,0.0145699700491854,-2.1624900118386905e-05,0.0,0.0,0.0,0.0
calg,0.021,-0.0001463510435834,-7.309847119751911e-05,-0.003566659754379,-0.00014377323383702917,-2.3023257699622542e-05,0.0002986865983186926,0.0145699585375566,-2.2397423251925935e-05,0.0,0.0,0.0,0.0
calg,0.0215,-0.0001505465737194,-7.488183871140475e-05,-0.0035667350276659,-0.00014789252669369061,-2.3805966510581644e-05,0.00030597157163597677,0.0145699466345733,-2.3161408467632887e-05,0.0,0.0,0.0,0.0
calg,0.0219999999999999,-0.0001547034846217,-7.666524490113069e-05,-0.0035668123794082,-0.00015197554937755302,-2.4579295477417107e-05,0.00031325653880839854,0.0145699343449256,-2.391658709018187e-05,0.0,0.0,0.0,0.0
calg,0.0224999999999999,-0.000158820723916,-7.844869079598471e-05,-0.0035668917897702,-0.00015602124060021662,-2.534298606041152e-05,0.00032054149964508283,0.0145699216734325,-2.466269848701737e-05,0.0,0.0,0.0,0.0
calg,0.023,-0.0001628972714617,-8.023217741515154e-05,-0.0035669732384059,-0.00016002857192270325,-2.6096787585083717e-05,0.000327826453957597,0.0145699086250388,-2.5399490042206475e-05,0.0,0.0,0.0,0.0
calg,0.0235,-0.0001669321416384,-8.201570576715778e-05,-0.0035670567044767,-0.000163996547632839,-2.6840457800769716e-05,0.0003351114015600898,0.0145698952048099,-2.6126717127667847e-05,0.0,0.0,0.0,0.0
calg,0.024,-0.0001709243821626,-8.379927685076005e-05,-0.0035671421666678,-0.00016792420466935578,-2.757376259959754e-05,0.00034239634226898574,0.0145698814179286,-2.684414308624758e-05,0.0,0.0,0.0,0.0
calg,0.0245,-0.0001748730743007,-8.558289165239152e-05,-0.0035672296032049,-0.00017181061238959977,-2.829647606852892e-05,0.0003496812759037904,0.0145698672696905,-2.755153917536186e-05,0.0,0.0,0.0,0.0
calg,0.025,-0.0001787773314006,-8.736655114838232e-05,-0.0035673189918706,-0.00017565487251540104,-2.9008380128536796e-05,0.0003569662022865905,0.0145698527655005,-2.8248684555742402e-05,0.0,0.0,0.0,0.0
calg,0.0255,-0.0001826363006515,-8.915025630340523e-05,-0.003567410310021,-0.0001794561188959654,-2.970926495787785e-05,0.00036425112124199854,0.014569837910868,-2.893536623414828e-05,0.0,0.0,0.0,0.0
calg,0.026,-0.0001864491613037,-9.093400807080876e-05,-0.0035675035346016,-0.00018321351737000488,-3.0398928582697767e-05,0.0003715360325976802,0.0145698227114037,-2.9611379030871578e-05,0.0,0.0,0.0,0.0
calg,0.0264999999999999,-0.0001902151261891,-9.271780739161795e-05,-0.0035675986421647,-0.00018692626555678538,-3.107717722050651e-05,0.00037882093618407664,0.0145698071728151,-3.0276525529980457e-05,0.0,0.0,0.0,0.0
calg,0.027,-0.0001939334385919,-9.450165519619969e-05,-0.003567695608884,-0.0001905935927108634,-3.174382453424718e-05,0.0003861058318345989,0.0145697913009028,-3.093061604504778e-05,0.0,0.0,0.0,0.0
calg,0.0275,-0.0001976033755382,-9.62855524015982e-05,-0.0035677944105718,-0.00019421475947312193,-3.239869244067717e-05,0.0003933907193852948,0.0145697751015566,-3.1573468558816595e-05,0.0,0.0,0.0,0.0
calg,0.028,-0.0002012242444416,-9.806949991275626e-05,-0.003567895022694,-0.00019778905768518047,-3.304161027423147e-05,0.0004006755986756816,0.0145697585807514,-3.220490867953586e-05,0.0,0.0,0.0,0.0
calg,0.0285,-0.0002047953863828,-9.985349862295934e-05,-0.0035679974203872,-0.00020131581012916582,-3.367241560234269e-05,0.0004079604695479966,0.0145697417445436,-3.2824769578087294e-05,0.0,0.0,0.0,0.0
calg,0.029,-0.0002083161716954,-0.00010163754941217018,-0.003568101578473,-0.00020479437034224635,-3.4290953149912484e-05,0.00041524533184750245,0.0145697245990671,-3.343289194381343e-05,0.0,0.0,0.0,0.0
calg,0.0295,-0.0002117860033491,-0.00010342165314791707,-0.0035682074714747,-0.00020822412235257075,-3.489707561810107e-05,0.0004225301854227925,0.0145697071505293,-3.402912392113669e-05,0.0,0.0,0.0,0.0
calg,0.0299999999999999,-0.000215204313838,-0.00010520581068473867,-0.0035683150736316,-0.00021160448042500002,-3.549064292451831e-05,0.00042981503012540223,0.0145696894052078,-3.4613321048124814e-05,0.0,0.0,0.0,0.0
calg,0.0304999999999999,-0.0002185705664306,-0.00010699002286440606,-0.0035684243589148,-0.0002149348888559122,-3.607152252935175e-05,0.00043709986581008664,0.0145696713694465,-3.518534620749551e-05,0.0,0.0,0.0,0.0
calg,0.031,-0.0002218842564943,-0.00010877429051481258,-0.0035685353010431,-0.00021821482160579023,-3.6639589726800155e-05,0.000444384692334876,0.0145696530496517,-3.574506953793398e-05,0.0,0.0,0.0,0.0
calg,0.0315,-0.0002251449069375,-0.00011055861445152804,-0.0035686478734966,-0.00022144378210735608,-3.719472656607548e-05,0.00045166950956107565,0.0145696344522884,-3.6292368387805454e-05,0.0,0.0,0.0,0.0
calg,0.032,-0.0002283520718574,-0.00011234299547613347,-0.0035687620495325,-0.00022462130299085852,-3.7736822715295215e-05,0.00045895431735298864,0.014569615583877,-3.68271272494049e-05,0.0,0.0,0.0,0.0
calg,0.0325,-0.0002315053339741,-0.00011412743437722028,-0.0035688778021995,-0.00022774694571786345,-3.8265774857798585e-05,0.0004662391155784984,0.0145695964509896,-3.7349237669936104e-05,0.0,0.0,0.0,0.0
calg,0.033,-0.0002346043053774,-0.00011591193192961313,-0.0035689951043522,-0.00023082030035447072,-3.878148685867999e-05,0.000473523904108597,0.0145695770602462,-3.7858598197269865e-05,0.0,0.0,0.0,0.0
calg,0.0335,-0.0002376486265848,-0.00011769648889381479,-0.0035691139286655,-0.0002338409852965073,-3.928386954621388e-05,0.00048080868281780154,0.0145695574183114,-3.835511431351673e-05,0.0,0.0,0.0,0.0
calg,0.034,-0.0002406379677466,-0.00011948110601756046,-0.0035692342476493,-0.0002368086468506732,-3.977284101022716e-05,0.0004880934515836821,0.0145695375318909,-3.883869833356684e-05,0.0,0.0,0.0,0.0
calg,0.0345,-0.0002435720246572,-0.00012126578403437449,-0.0035693560336617,-0.0002397229590582634,-4.024832560636793e-05,0.0004953782102875837,0.0145695174077281,-3.9309269362948856e-05,0.0,0.0,0.0,0.0
calg,0.035,-0.0002464505237343,-0.00012305052366401448,-0.0035694792589235,-0.00024258362321766098,-4.071025520163696e-05,0.0005026629588138765,0.0145694970526005,-3.976675318173042e-05,0.0,0.0,0.0,0.0
calg,0.0355,-0.0002492732166462,-0.00012483532561158306,-0.0035696038955319,-0.0002453903676928366,-4.1158567845589467e-05,0.0005099476970504835,0.0145694764733166,-4.0211082198484495e-05,0.0,0.0,0.0,0.0
calg,0.036,-0.0002520398835479,-0.00012662019056941531,-0.0035697299154736,-0.00024814294750981954,-4.1593208564838495e-05,0.0005172324248888804,0.0145694556767123,-4.064219535289099e-05,0.0,0.0,0.0,0.0
calg,0.0364999999999999,-0.0002547503297894,-0.0001284051192147473,-0.0035698572906385,-0.00025084114403779267,-4.2014128561612685e-05,0.0005245171422236794,0.014569434669648,-4.1060038037970414e-05,0.0,0.0,0.0,0.0
calg,0.0369999999999999,-0.0002574043892434,-0.00013019011221115928,-0.0035699859928331,-0.00025348476461447563,-4.242128603254569e-05,0.0005318018489531839,0.014569413459005,-4.146456200962434e-05,0.0,0.0,0.0,0.0
calg,0.0374999999999999,-0.0002600019196321,-0.00013197517020802074,-0.003570115993793,-0.00025607364228102437,-4.281464500641152e-05,0.0005390865449790838,0.0145693920516825,-4.18557253225776e-05,0.0,0.0,0.0,0.0
calg,0.0379999999999999,-0.000262542805802,-0.00013376029384060129,-0.0035702472651959,-0.0002586076353067903,-4.3194176176791776e-05,0.0005463712302063994,0.0145693704545944,-4.22334922145326e-05,0.0,0.0,0.0,0.0
calg,0.0385,-0.0002650269556123,-0.00013554548372995967,-0.0035703797786737,-0.0002610866269548829,-4.3559855868180446e-05,0.0005536559045436762,0.0145693486746665,-4.259783304998121e-05,0.0,0.0,0.0,0.0
calg,0.039,-0.0002674543048948,-0.00013733074048272176,-0.0035705135058261,-0.0002635105250278854,-4.391166727110706e-05,0.0005609405679030954,0.0145693267188328,-4.2948724209774774e-05,0.0,0.0,0.0,0.0
calg,0.0395,-0.0002698248117291,-0.0001391160646919687,-0.003570648418232,-0.0002658792615357219,-4.42495990335412e-05,0.0005682252202000859,0.0145693045940333,-4.328614801022681e-05,0.0,0.0,0.0,0.0
calg,0.04,-0.0002721384585197,-0.00014090145693557155,-0.0035707844874612,-0.00026819279230776583,-4.457364576049283e-05,0.0005755098613536846,0.0145692823072104,-4.3610092609268653e-05,0.0,0.0,0.0,0.0
calg,0.0405,-0.0002743952535718,-0.00014268691777818976,-0.003570921685088,-0.00027045109667820977,-4.488380841993767e-05,0.000582794491286398,0.0145692598653062,-4.392055193012166e-05,0.0,0.0,0.0,0.0
calg,0.041,-0.0002765952242687,-0.00014447244776960577,-0.0035710599827002,-0.00027265417704484634,-4.518009266013534e-05,0.0005900791099239799,0.0145692372752599,-4.421752555374434e-05,0.0,0.0,0.0,0.0
calg,0.0415,-0.0002787384241476,-0.00014625804744561322,-0.0035711993519122,-0.00027480205848737563,-4.54625105443529e-05,0.0005973637171959867,0.0145692145440046,-4.450101862659584e-05,0.0,0.0,0.0,0.0
calg,0.042,-0.000280824929943,-0.00014804371732757282,-0.0035713397643772,-0.0002768947884119195,-4.573107983615876e-05,0.0006046483130352776,0.0145691916784647,-4.477104177364588e-05,0.0,0.0,0.0,0.0
calg,0.0425,-0.0002828548364289,-0.00014982945792352265,-0.0035714811917954,-0.0002789324361424073,-4.598582271919671e-05,0.000611932897377987,0.0145691686855533,-4.5027610999453256e-05,0.0,0.0,0.0,0.0
calg,0.043,-0.0002848282640169,-0.00015161526972651274,-0.0035716236059274,-0.00028091509255937316,-4.622676768109568e-05,0.0006192174701640796,0.0145691455721695,-4.5270747600329575e-05,0.0,0.0,0.0,0.0
calg,0.0435,-0.0002867453540852,-0.0001534011532159374,-0.0035717669786045,-0.0002828428696854195,-4.645394835120498e-05,0.0006265020313366843,0.0145691223451953,-4.5500478063471407e-05,0.0,0.0,0.0,0.0
calg,0.0439999999999999,-0.0002886062653592,-0.00015518710885675802,-0.0035719112817372,-0.00028471590030159266,-4.6667402622824206e-05,0.0006337865808424825,0.014569099011494,-4.5716833973454505e-05,0.0,0.0,0.0,0.0
calg,0.0444999999999999,-0.0002904111826738,-0.0001569731371003913,-0.0035720564873285,-0.0002865343375144341,-4.686717480426039e-05,0.0006410711186313756,0.0145690755779066,-4.591985190696566e-05,0.0,0.0,0.0,0.0
calg,0.0449999999999999,-0.000292160304836,-0.00015875923838393202,-0.0035722025674809,-0.0002882983544655561,-4.705331263857304e-05,0.0006483556446570948,0.0145690520512503,-4.6109573362398346e-05,0.0,0.0,0.0,0.0
calg,0.0454999999999999,-0.0002938538548828,-0.00016054541313115234,-0.0035723494944083,-0.0002900081437401073,-4.7225869815453736e-05,0.0006556401588762029,0.0145690284383154,-4.628604461523602e-05,0.0,0.0,0.0,0.0
calg,0.0459999999999999,-0.0002954920731478,-0.0001623316617516135,-0.0035724972404449,-0.00029166391717621464,-4.738490428854436e-05,0.0006629246612491757,0.0145690047458632,-4.644931667235693e-05,0.0,0.0,0.0,0.0
calg,0.0465,-0.0002970752189506,-0.00016411798464055494,-0.0035726457780544,-0.00029326590532139757,-4.753047867095406e-05,0.000670209151739487,0.0145689809806239,-4.659944513909511e-05,0.0,0.0,0.0,0.0
calg,0.047,-0.0002986035698331,-0.00016590438218033743,-0.0035727950798393,-0.00029481435707625855,-4.766266005831743e-05,0.0006774936303140799,0.0145689571492939,-4.673649013275802e-05,0.0,0.0,0.0,0.0
calg,0.0475,-0.0003000774229204,-0.00016769085473999912,-0.0035729451185508,-0.00029630953931213653,-4.77815203653309e-05,0.0006847780969433948,0.0145689332585337,-4.6860516189205395e-05,0.0,0.0,0.0,0.0
calg,0.048,-0.0003014970895946,-0.00016947740267336808,-0.0035730958670956,-0.0002977517363824488,-4.788713501083231e-05,0.0006920625516008971,0.0145689093149662,-4.697159214404178e-05,0.0,0.0,0.0,0.0
calg,0.0485,-0.0003028629020134,-0.00017126402632272608,-0.0035732472985466,-0.00029914124979730486,-4.79795845276243e-05,0.0006993469942634944,0.0145688853251739,-4.706979105290393e-05,0.0,0.0,0.0,0.0
calg,0.049,-0.0003041752073759,-0.00017305072601581095,-0.0035733993861503,-0.0003004783978298683,-4.805895315387887e-05,0.0007066314249112859,0.0145688612956973,-4.715519009600866e-05,0.0,0.0,0.0,0.0
calg,0.0495,-0.0003054343685167,-0.00017483750206759296,-0.0035735521033345,-0.000301763515024778,-4.812532896844579e-05,0.0007139158435277848,0.0145688372330329,-4.722787045790693e-05,0.0,0.0,0.0,0.0
calg,0.05,-0.0003066407650029,-0.00017662435477938665,-0.003573705423717,-0.0003029969518802244,-4.81788041788167e-05,0.0007212002500996961,0.0145688131436308,-4.728791724988667e-05,0.0,0.0,0.0,0.0
calg,0.0505,-0.0003077947930262,-0.00017841128443996102,-0.0035738593211135,-0.00030417907436250727,-4.821947507949176e-05,0.0007284846446165838,0.0145687890338932,-4.733541939184237e-05,0.0,0.0,0.0,0.0
calg,0.051,-0.0003088968614627,-0.0001801982913247624,-0.0035740137695443,-0.0003053102635363,-4.8247441097881705e-05,0.0007357690270717032,0.0145687649101727,-4.737046952181557e-05,0.0,0.0,0.0,0.0
calg,0.0515,-0.000309947395638,-0.00018198537569635853,-0.0035741687432421,-0.0003063909152140073,-4.8262805713711325e-05,0.0007430533974610853,0.0145687407787698,-4.7393163910612634e-05,0.0,0.0,0.0,0.0
calg,0.052,-0.0003109468338438,-0.0001837725378045496,-0.003574324216659,-0.0003074214394734073,-4.826567559512718e-05,0.0007503377557840918,0.014568716645932,-4.740360234392819e-05,0.0,0.0,0.0,0.0
calg,0.0524999999999999,-0.0003118956288074,-0.00018555977788681233,-0.0035744801644734,-0.000308402260224539,-4.82561609733978e-05,0.0007576221020429985,0.0145686925178515,-4.740188801656925e-05,0.0,0.0,0.0,0.0
calg,0.0529999999999999,-0.0003127942470697,-0.00018734709616752276,-0.0035746365615969,-0.0003093338149296317,-4.823437549372756e-05,0.0007649064362433011,0.0145686684006638,-4.738812746416643e-05,0.0,0.0,0.0,0.0
calg,0.0534999999999999,-0.0003136431675453,-0.0001891344928591776,-0.0035747933831807,-0.00031021655409643414,-4.8200435847495227e-05,0.0007721907583934928,0.0145686443004459,-4.7362430439373826e-05,0.0,0.0,0.0,0.0
calg,0.0539999999999999,-0.0003144428818479,-0.000190921968161617,-0.0035749506046216,-0.0003110509409222415,-4.815446185552075e-05,0.0007794750685050922,0.0145686202232149,-4.7324909825048305e-05,0.0,0.0,0.0,0.0
calg,0.0545,-0.0003151938934731,-0.0001927095222623576,-0.0035751082015684,-0.0003118374508977,-4.809657628418451e-05,0.0007867593665925876,0.0145685961749268,-4.7275681537274184e-05,0.0,0.0,0.0,0.0
calg,0.055,-0.0003158967196532,-0.00019449715533714773,-0.0035752661499282,-0.0003125765713335634,-4.8026905279108245e-05,0.0007940436526732986,0.0145685721614742,-4.721486440968681e-05,0.0,0.0,0.0,0.0
calg,0.0555,-0.0003165518839909,-0.0001962848675504114,-0.0035754244258702,-0.0003132688010788244,-4.7945576567981485e-05,0.0008013279267676809,0.0145685481886859,-4.71425801248452e-05,0.0,0.0,0.0,0.0
calg,0.056,-0.0003171599275266,-0.00019807265905313898,-0.003575583005834,-0.0003139146500693463,-4.785272218754688e-05,0.0008086121888988829,0.0145685242623248,-4.7058953103802074e-05,0.0,0.0,0.0,0.0
calg,0.0565,-0.0003177213975004,-0.00019986052998632875,-0.0035757418665327,-0.0003145146389171414,-4.774847570110374e-05,0.0008158964390928836,0.0145685003880869,-4.69641104054053e-05,0.0,0.0,0.0,0.0
calg,0.057,-0.0003182368517387,-0.00020164848047898865,-0.0035759009849586,-0.00031506929854738046,-4.763297330179217e-05,0.0008231806773786876,0.0145684765716003,-4.6858181637869273e-05,0.0,0.0,0.0,0.0
calg,0.0575,-0.0003187068609144,-0.00020343651064791413,-0.003576060338389,-0.00031557916981876834,-4.750635434688788e-05,0.0008304649037879919,0.0145684528184231,-4.674129886594609e-05,0.0,0.0,0.0,0.0
calg,0.058,-0.0003191319995149,-0.00020522462060035274,-0.0035762199043888,-0.0003160448030933171,-4.73687591547034e-05,0.0008377491183549912,0.0145684291340435,-4.6613596505403566e-05,0.0,0.0,0.0,0.0
calg,0.0585,-0.0003195128558111,-0.00020701281043078446,-0.0035763796608167,-0.00031646675791816096,-4.722033144013982e-05,0.0008450333211168781,0.0145684055238778,-4.647521124542808e-05,0.0,0.0,0.0,0.0
calg,0.059,-0.0003198500249474,-0.00020880108022358623,-0.0035765395858292,-0.000316845602598361,-4.7061216635474474e-05,0.0008523175121135929,0.0145683819932695,-4.6326281944033485e-05,0.0,0.0,0.0,0.0
calg,0.0595,-0.0003201441098861,-0.0002105894300525879,-0.0035766996578841,-0.00031718191379120003,-4.689156210893608e-05,0.0008596016913872961,0.0145683585474884,-4.6166949528716415e-05,0.0,0.0,0.0,0.0
calg,0.0599999999999999,-0.0003203957228024,-0.00021237785998040604,-0.0035768598557455,-0.0003174762761942585,-4.671151750471059e-05,0.0008668858589832018,0.0145683351917297,-4.599735692012847e-05,0.0,0.0,0.0,0.0
calg,0.0604999999999999,-0.0003206054802933,-0.0002141663700595542,-0.0035770201584857,-0.0003177292821591,-4.652123358067639e-05,0.0008741700149486886,0.0145683119311129,-4.581764893755494e-05,0.0,0.0,0.0,0.0
calg,0.0609999999999999,-0.0003207740096973,-0.00021595496033233186,-0.0035771805454905,-0.0003179415312667439,-4.6320863748838814e-05,0.0008814541593340774,0.014568288770681,-4.562797219500064e-05,0.0,0.0,0.0,0.0
calg,0.0614999999999999,-0.0003209019430547,-0.00021774363083071346,-0.003577340996462,-0.00031811363004747315,-4.6110562600815135e-05,0.0008887382921917986,0.0145682657153997,-4.5428475032393297e-05,0.0,0.0,0.0,0.0
calg,0.062,-0.000320989918783,-0.00021953238157634836,-0.0035775014914214,-0.00031824619150462683,-4.5890486310290475e-05,0.0008960224135767803,0.0145682427701566,-4.521930739897633e-05,0.0,0.0,0.0,0.0
calg,0.0625,-0.0003210385807394,-0.00022132121258178206,-0.0035776620107118,-0.0003183398348932951,-4.566079241444254e-05,0.0009033065235466986,0.0145682199397604,-4.500062079932081e-05,0.0,0.0,0.0,0.0
calg,0.063,-0.0003210485793377,-0.000223110123849124,-0.0035778225350015,-0.000318395185279939,-4.542164007068084e-05,0.0009105906221612003,0.0145681972289403,-4.477256818534955e-05,0.0,0.0,0.0,0.0
calg,0.0635,-0.0003210205698558,-0.0002248991153717128,-0.0035779830452864,-0.00031841287318166094,-4.5173189664599045e-05,0.0009178747094824025,0.0145681746423455,-4.453530386765464e-05,0.0,0.0,0.0,0.0
calg,0.064,-0.0003209552139433,-0.00022668818713311722,-0.0035781435228934,-0.0003183935342224268,-4.491560316385868e-05,0.0009251587855745869,0.0145681521845439,-4.4288983431384484e-05,0.0,0.0,0.0,0.0
calg,0.0645,-0.000320853174353,-0.00022847733910791312,-0.0035783039494806,-0.0003183378088117756,-4.464904282408533e-05,0.000932442850504589,0.0145681298600225,-4.403376365788513e-05,0.0,0.0,0.0,0.0
calg,0.065,-0.0003207151205442,-0.00023026657126135053,-0.0035784643070408,-0.0003182463418157269,-4.437367257317804e-05,0.0009397269043411871,0.0145681076731862,-4.376980244329515e-05,0.0,0.0,0.0,0.0
calg,0.0655,-0.0003205417243917,-0.00023205588355035278,-0.003578624577903,-0.00031811978212202194,-4.408965696006684e-05,0.00094701094715538,0.0145680856283577,-4.3497258692600606e-05,0.0,0.0,0.0,0.0
calg,0.066,-0.0003203336634942,-0.0002338452759227394,-0.0035787847447348,-0.00031795878248502195,-4.379716195268557e-05,0.0009542949790202759,0.0145680637297768,-4.321629228113261e-05,0.0,0.0,0.0,0.0
calg,0.0665,-0.0003200916159074,-0.00023563474831800324,-0.0035789447905427,-0.00031776399899652194,-4.34963536542765e-05,0.0009615790000110924,0.0145680419815999,-4.292706392501317e-05,0.0,0.0,0.0,0.0
calg,0.067,-0.0003198162637904,-0.00023742430066731046,-0.0035791046986746,-0.00031753609086986826,-4.318739920197712e-05,0.00096886301020499,0.0145680203879003,-4.262973512801333e-05,0.0,0.0,0.0,0.0
calg,0.0675,-0.00031950829196,-0.00023921393289372261,-0.0035792644528206,-0.00031727572014002194,-4.2870466409467005e-05,0.0009761470096813774,0.0145679989526671,-4.232446810801788e-05,0.0,0.0,0.0,0.0
calg,0.068,-0.0003191683871769,-0.00024100364491241866,-0.0035794240370142,-0.0003169835512298317,-4.254572358308728e-05,0.0009834309985213008,0.0145679776798053,-4.20114256907418e-05,0.0,0.0,0.0,0.0
calg,0.0685,-0.0003187972374132,-0.00024279343662991781,-0.0035795834356329,-0.00031666025075494146,-4.2213339351837575e-05,0.0009907149768077772,0.0145679565731357,-4.169077126149646e-05,0.0,0.0,0.0,0.0
calg,0.069,-0.0003183955339016,-0.0002445833079467441,-0.0035797426333998,-0.00031630648715799757,-4.187348317044592e-05,0.0009979989446259885,0.0145679356363941,-4.136266867574561e-05,0.0,0.0,0.0,0.0
calg,0.0695,-0.0003179639662823,-0.0002463732587543177,-0.003579901615383,-0.0003159229304114634,-4.152632412587898e-05,0.0010052829020625875,0.014567914873232,-4.102728218582388e-05,0.0,0.0,0.0,0.0
calg,0.07,-0.0003175032270421,-0.0002481632889379526,-0.0035800603669965,-0.00031551025171822685,-4.117203201634001e-05,0.0010125668492061979,0.014567894287216,-4.0684776367486066e-05,0.0,0.0,0.0,0.0
calg,0.0705,-0.0003170140095614,-0.0002499533983749691,-0.0035802188740013,-0.0003150691231967268,-4.0810776893301925e-05,0.0010198507861471917,0.0145678738818276,-4.033531604273305e-05,0.0,0.0,0.0,0.0
calg,0.071,-0.0003164970064396,-0.00025174358693635934,-0.0035803771225045,-0.0003146002176324732,-4.044272863476528e-05,0.0010271347129773845,0.0145678536604632,-3.997906621854651e-05,0.0,0.0,0.0,0.0
calg,0.0715,-0.0003159529114726,-0.0002535338544857879,-0.0035805350989602,-0.0003141042081554805,-4.0068057430980846e-05,0.00103441862979059,0.0145678336264345,-3.961619200776853e-05,0.0,0.0,0.0,0.0
calg,0.072,-0.0003153824153813,-0.0002553242008808132,-0.0035806927901679,-0.0003135817679383146,-3.9686932743615566e-05,0.0010417025366820931,0.0145678137829682,-3.92468585547201e-05,0.0,0.0,0.0,0.0
calg,0.0724999999999999,-0.0003147862127792,-0.00025711462597233226,-0.0035808501832743,-0.00031302119337320734,-3.9299525009250935e-05,0.0010489864337486776,0.0145677941332056,-3.886818599097076e-05,0.0,0.0,0.0,0.0
calg,0.0729999999999999,-0.0003141649946598,-0.00025890512960535794,-0.0035810072657717,-0.0003124074813120878,-3.8906003800576176e-05,0.0010562703210887925,0.0145677746802037,-3.847648236775823e-05,0.0,0.0,0.0,0.0
calg,0.0734999999999999,-0.0003135194510403,-0.00026069571161813077,-0.0035811640254972,-0.00031174266181229024,-3.850653846823593e-05,0.0010635541988021913,0.0145677554269345,-3.8072246298682096e-05,0.0,0.0,0.0,0.0
calg,0.0739999999999999,-0.0003128502702167,-0.00026248637184356216,-0.0035813204506323,-0.0003110287346753488,-3.810129796041895e-05,0.001070838066990376,0.0145677363762855,-3.765596900657375e-05,0.0,0.0,0.0,0.0
calg,0.0744999999999999,-0.0003121581400112,-0.0002642771101083463,-0.0035814765297023,-0.0003102676691871317,-3.769045114204728e-05,0.001078121925755876,0.01456771753106,-3.722813425859231e-05,0.0,0.0,0.0,0.0
calg,0.0749999999999999,-0.0003114437466351,-0.00026606792623440345,-0.0035816322515756,-0.00030946140428147074,-3.727416648599546e-05,0.0010854057752028856,0.0145676988939767,-3.678921840574249e-05,0.0,0.0,0.0,0.0
calg,0.0754999999999999,-0.0003107077722113,-0.00026785882003699246,-0.0035817876054617,-0.00030861184832112437,-3.685261150063179e-05,0.0010926896154366816,0.014567680467671,-3.633969032787115e-05,0.0,0.0,0.0,0.0
calg,0.0759999999999999,-0.0003099508988739,-0.0002696497913275975,-0.0035819425809111,-0.00030772087909517804,-3.6425953697794e-05,0.0010999734465640953,0.0145676622546941,-3.588001143197494e-05,0.0,0.0,0.0,0.0
calg,0.0764999999999999,-0.0003091738044981,-0.0002714408399111523,-0.0035820971678134,-0.00030681153582945366,-3.599435958664965e-05,0.0011072572686927906,0.0145676442575143,-3.541585083076021e-05,0.0,0.0,0.0,0.0
calg,0.0769999999999999,-0.0003083771643076,-0.0002732319655895932,-0.0035822513563956,-0.00030588523063758297,-3.555799502411028e-05,0.0011145410819320967,0.0145676264785168,-3.494755576687149e-05,0.0,0.0,0.0,0.0
calg,0.0774999999999999,-0.000307561651815,-0.00027502316815819494,-0.0035824051372215,-0.00030494264874555613,-3.5117025481978814e-05,0.001121824886392092,0.0145676089200041,-3.44752946294935e-05,0.0,0.0,0.0,0.0
calg,0.078,-0.0003067279355966,-0.0002768144474087908,-0.0035825585011893,-0.00030398447082370726,-3.467161523856843e-05,0.0011291086821841878,0.0145675915841965,-3.399923470825013e-05,0.0,0.0,0.0,0.0
calg,0.0785,-0.0003058766800444,-0.00027860580312832894,-0.0035827114395293,-0.00030301137269487074,-3.422192755564435e-05,0.0011363924694207939,0.0145675744732327,-3.351954212153074e-05,0.0,0.0,0.0,0.0
calg,0.079,-0.0003050085483364,-0.0002803972351003159,-0.0035828639438034,-0.0003020240252420268,-3.376812542435492e-05,0.0011436762482152918,0.01456755758917,-3.303638179347337e-05,0.0,0.0,0.0,0.0
calg,0.0795,-0.0003041241983395,-0.0002821887431031511,-0.0035830160059026,-0.0003010230940892585,-3.331037054868369e-05,0.0011509600186822844,0.0145675409339847,-3.2549917375182874e-05,0.0,0.0,0.0,0.0
calg,0.08,-0.0003032242834634,-0.00028398032691234754,-0.0035831676180443,-0.0003000092395644293,-3.284882355708563e-05,0.001158243780937096,0.0145675245095729,-3.206031123542268e-05,0.0,0.0,0.0,0.0
calg,0.0805,-0.0003023094534209,-0.0002857719862987551,-0.0035833187727711,-0.00029898311641399515,-3.23836441898373e-05,0.0011655275350959948,0.0145675083177508,-3.156772439054886e-05,0.0,0.0,0.0,0.0
calg,0.081,-0.0003013803521589,-0.0002875637210301152,-0.0035834694629471,-0.00029794537361696097,-3.191499078902816e-05,0.0011728112812760816,0.0145674923602554,-3.1072316458138025e-05,0.0,0.0,0.0,0.0
calg,0.0815,-0.0003004376211406,-0.00028935553087094945,-0.0035836196817577,-0.0002968966542742683,-3.144302110694164e-05,0.001180095019595484,0.0145674766387449,-3.0574245629739465e-05,0.0,0.0,0.0,0.0
calg,0.082,-0.0002994818941509,-0.0002911474155823379,-0.0035837694227048,-0.0002958375953684439,-3.096789102582931e-05,0.001187378750172885,0.0145674611547994,-3.0073668611640688e-05,0.0,0.0,0.0,0.0
calg,0.0825,-0.0002980063616136,-0.00029293937479513144,-0.0035839184258856,-0.0002947688277253951,-3.036491119656759e-05,0.0011946624731589972,0.0145674459723438,-2.9570740614966815e-05,0.0,0.0,0.0,0.0
