method,time,ux_m,vx_m_s,ax_raw_m_s2,ax_m_s2,uy_m,vy_m_s,ay_raw_m_s2,ay_m_s2,uz_m,vz_m_s,az_raw_m_s2,az_m_s2
recurdyn,4.2374,-0.0004079556944912,0.0156916085933367,-3.156284414977696,-0.5097145703714483,-0.0003252985497422,0.011067002162571,0.9380778117524052,-0.2856431766493546,-0.0008461954947382028,-0.0008496366744171,0.0323530581393986,0.008874795125508771
recurdyn,4.2376000000000005,-0.0004047292381764,0.0161948038431055,0.6252226942334522,-0.5599036893409433,-0.0003231178518057,0.010868637332916,-0.3485234949311457,-0.24914819814237726,-0.0008463664664902087,-0.0008558521500582,-0.0099338994239191,0.008768429945986343
recurdyn,4.2378,-0.0004013979806964,0.016918290313936,2.6200291341850024,-0.590233262597928,-0.0003209460077653,0.010837085462077,-0.2213474011072615,-0.20991063974191113,-0.0008465385393987002,-0.0008631174334679,-0.0275289111734999,0.008562158314605875
recurdyn,4.238,-0.0003981188937626,0.0162650083031674,-1.3042636578291562,-0.5513932469279076,-0.0003187855452187,0.0107738589987614,-0.2845373447540963,-0.06778930672529504,-0.000846709502243706,-0.0008520390669534,0.0277515846570335,0.006940171458272875
recurdyn,4.2382,-0.0003949720887702,0.0154033201085982,-3.307048534513767,-0.5649889019783081,-0.0003166511042588,0.0106071508323888,-0.650539669494694,-0.1115494646730924,-0.0008468786616238067,-0.0008412882377716,0.0450866254917847,0.007664912353210203
recurdyn,4.2384,-0.0003918006447821,0.0159188174292563,0.6159748906857742,-0.3421954502464528,-0.0003145146497311,0.0106873065580184,0.0503391956000491,-0.06982524148751047,-0.0008470484476731099,-0.0008504969196873,-0.0156667312216132,0.004867384434132151
recurdyn,4.2386,-0.0003887236429336,0.0151489038938515,-2.361053487793501,-0.4534567209071313,-0.0003123952211774,0.0105545778337787,-0.4256493489332491,-0.13891801786582564,-0.0008472170255013067,-0.0008398685883121,0.0302055275099922,0.007370870300629918
recurdyn,4.2388,-0.0003856026495476,0.0157149457733502,1.0997884357270309,-0.373121123038089,-0.0003102714727868,0.0106295415451096,0.1079959214579873,-0.2612866408980053,-0.0008473863434586976,-0.0008484401099536,-0.0185032296348001,0.007244997887272995
recurdyn,4.239,-0.0003825665654127,0.0149681475473339,-2.122731274817657,-0.4878811346460069,-0.0003081625522721,0.0105075328837712,-0.3706968973095297,-0.24908520873888945,-0.0008475544388050066,-0.0008374202033463,0.0305652788127104,0.008496416612566018
recurdyn,4.2392,-0.0003794815027872,0.0155477593534258,1.2244622620296155,-0.5279562652448672,-0.0003060493467125,0.0105767404100781,0.1071261219192191,-0.13401003290509678,-0.0008477232565112097,-0.0008458944307878,-0.0180589985338547,0.007783522129451722
recurdyn,4.2394,-0.0003764787593528,0.0148079191946491,-2.0579797752515154,-0.556162103450961,-0.0003039517249344,0.0104491494365346,-0.3895945378396943,-0.20301407998847174,-0.0008478908511147104,-0.0008349152614976,0.0305775647894983,0.008308174812895017
recurdyn,4.2396,-0.0003734258053889,0.0153902961433642,1.2552632372957369,-0.34987818678877936,-0.0003018498467396,0.0105200320159229,0.10641041868071,-0.22876440683579216,-0.0008480591573888085,-0.0008433105467251,-0.0177917624951644,0.005832526055407042
recurdyn,4.2398,-0.000370454182684,0.0146547853764877,-2.033281477162021,-0.4451574263208141,-0.000299766077877,0.0103735709825767,-0.4527333049284042,-0.29360085341299247,-0.0008482262269162016,-0.0008322557698091,0.0309186688882197,0.007739487909011613
recurdyn,4.24,-0.0003674322029461,0.0152357912722202,1.2589258267166954,-0.5170378709497451,-0.000297677432479,0.010455418328853,0.1219133859443569,-0.25576040283220053,-0.0008483940204012108,-0.0008407773195462,-0.0180989428275079,0.008222984395115322
recurdyn,4.240200000000001,-0.0003644906749857,0.0145065103581383,-2.011294438028883,-0.3962549327853815,-0.0002956112691941,0.0102746111408887,-0.5620528312314977,-0.36356253210961925,-0.0008485605396265083,-0.0008294104766623,0.0318564953370417,0.007264977613013042
recurdyn,4.2404,-0.0003614991650778,0.0150825044082786,1.2495486877957944,-0.19804096451431902,-0.0002935387141733,0.0103787544444976,0.1597934016199015,-0.2793263981426574,-0.0008487277601711002,-0.0008378560212146,-0.0175329833954376,0.004590473028159093
recurdyn,4.240600000000001,-0.0003585868580989,0.0143635275722378,-1.980073224199025,-0.10296193314544919,-0.0002914937352761,0.0101559541770153,-0.6894030910661717,-0.32273314381098406,-0.0008488936914759077,-0.0008264334248024,0.0322309935755417,0.0045906022952975035
recurdyn,4.2408,-0.0003556252206997,0.0149315130466803,1.2332605067465667,-0.008559579273837922,-0.0002894400342351,0.0102903105640988,0.2180535932574883,-0.22999467319121564,-0.0008490603190215024,-0.0008348783302657,-0.0174060203526184,0.0035182895519446557
recurdyn,4.2410000000000005,-0.0003527406982364,0.0142298249767901,-1.9278733973802384,0.04273877411520673,-0.0002874204742305,0.01001244743219,-0.8535259086082311,-0.18660798433426365,-0.0008492256521175079,-0.0008234293555331,0.0323612423245304,0.003261501014620194
recurdyn,4.2412,-0.0003498078078529,0.0147853717181408,1.209198005379878,0.06802771189986465,-0.0002853892097102,0.0101855838903969,0.2926128911549001,-0.12829372877209022,-0.0008493917596557043,-0.0008324737970748,-0.0193610576974739,0.0029617019410930127
recurdyn,4.2414000000000005,-0.0003469472852362,0.0141216936662077,-1.8091941713122692,0.027559394322735523,-0.0002834026257736,0.0098212182239984,-1.117014590940947,-0.015557296318272027,-0.0008495566493073037,-0.0008214035408147,0.0304471683009294,0.0031397232066784223
recurdyn,4.2416,-0.0003440397355061,0.0146553164338161,1.175677834928118,0.03841009919194617,-0.0002814001489991,0.0100521159674795,0.3973209479586762,-0.026604411315578842,-0.0008497223243814078,-0.0008303389273751,-0.0196355657678489,0.003161265245459279
recurdyn,4.2418000000000005,-0.0003411872114295,0.0141250562495404,-1.3756413359392798,-0.17559102475585764,-0.0002794660757795,0.0094993572107668,-1.7100888730523516,0.014232488596359463,-0.000849886794963603,-0.0008193416809478,0.0301122995017769,0.005366201560970379
recurdyn,4.242,-0.000338290265761,0.0145957823222265,1.1105397969774549,-0.07493746798970206,-0.0002775090704774,0.009842356716398,0.5733020610893687,-0.02730916243726924,-0.0008500519605652013,-0.0008275655563875,-0.017375484965322,0.00381943587577486
recurdyn,4.2422,-0.0003353440329707,0.014854381755616,1.2321780436224774,-0.18007237079141064,-0.0002756540004577,0.0090205118924134,-2.548382059579889,-0.18267088339775397,-0.0008502168208291,-0.0008235379752211,0.0076334422328856,0.005835190652731432
recurdyn,4.2424,-0.0003323635823885,0.0149877973910071,0.8554447991785447,-0.060560674456108125,-0.0002737541936723,0.0096108758415135,1.1184191438115043,-0.1268979209621716,-0.0008503821242118043,-0.0008276247106815,-0.0110779707901482,0.0035221526081729987
recurdyn,4.2426,-0.0003292786264243,0.0156860432759203,2.6126345494320407,0.001365839804837277,-0.0002718888349854,0.0092406731881011,-0.8612024634348113,-0.1269090071078109,-0.0008505480541552007,-0.000831216118586,-0.0156640166117066,0.003061709170185503
recurdyn,4.2428,-0.0003262088146224,0.0153111986040311,-0.3786040564896648,0.01682028552025685,-0.0002699626019572,0.0097833509946679,1.521858534081889,-0.06275064913179804,-0.0008507136766202072,-0.0008273436289549,0.0076869598995824,0.002673990008045413
recurdyn,4.243,-0.0003230519206662,0.0160021751667506,2.177053856896969,-0.18677350648674626,-0.0002679956042734,0.0099369000574962,1.0191163874539788,0.00921366640578557,-0.0008508802549166972,-0.0008352810616205,-0.0238957889186138,0.004657603766579417
recurdyn,4.2432,-0.0003199586932532,0.0153069707066605,-1.5916635813398412,-0.08069378065054474,-0.0002659944504909,0.0100911591595993,0.853902469496112,0.016908485488484257,-0.0008510458624333,-0.0008256106332481,0.0242694982686396,0.002923161908513389
recurdyn,4.2434,-0.0003168504807366,0.0155785253426681,0.3746275929099038,-0.24981751439053307,-0.0002638943130602,0.0107481462736859,2.474591203449401,0.031124922868918416,-0.0008512120427719982,-0.0008323337486619,-0.0143205519565611,0.004721368193893932
recurdyn,4.2436,-0.0003138154728188,0.014992028091479,-1.830114972998092,-0.12086170072810402,-0.0002618190389877,0.010314211967507,-0.6215839527831375,0.04488963085390866,-0.000851376981912802,-0.0008215927091851,0.0310299476038963,0.002739467839437856
recurdyn,4.2438,-0.0003109100153157,0.0142034114790947,-3.2387603656081434,-0.284049925362716,-0.0002597052055024,0.0106655659578355,0.9639853168314144,0.015861949443045673,-0.0008515407805776004,-0.0008161421339063,0.0285119001305687,0.0048508941853259175
recurdyn,4.244,-0.0003080013400839,0.0145514204801329,0.0804432149272465,-0.16450994291059037,-0.0002576443763363,0.0101716350331631,-1.325107976634607,0.06830073309853611,-0.0008517046417788054,-0.0008194623470696,-0.0015634105008862,0.002792770323524218
recurdyn,4.2442,-0.0003051306211375,0.0142587040190038,-0.9489071321191846,-0.31626713411635227,-0.0002557091744803,0.0093619410045571,-3.140682754225822,-0.008474313892624694,-0.0008518675337036985,-0.0008120364337729,0.0242319074885801,0.005041442916502341
recurdyn,4.244400000000001,-0.0003022399641436,0.01450313008772,0.49845118501247,-0.3167142909121639,-0.0002537496054491,0.0098587630939555,0.6091793799157318,0.10271726985921041,-0.0008520310943208043,-0.0008194748156014,-0.0167173035986854,0.0038783232449636417
recurdyn,4.2446,-0.0002992473069303,0.0152182866153998,2.550005487275648,-0.4331030392801398,-0.0002517836539942,0.0098457133337324,0.1595605925614764,-0.03465816050607469,-0.0008521957430296101,-0.0008259637739195,-0.027202295593175,0.005742159107634732
recurdyn,4.244800000000001,-0.0002963208709115,0.014466627107418,-1.655529864175214,-0.5017195904384231,-0.0002497913856422,0.0100271340024056,0.6579224264300985,0.0188988317239498,-0.0008523594281829028,-0.000816016877009,0.0240888911705998,0.0056288024947946805
recurdyn,4.245,-0.0002935161232578,0.0137195173562171,-3.0422091254004986,-0.5197805166825658,-0.0002477299451215,0.0104801330256256,1.729304219546744,-0.16077785835779415,-0.0008525221433413055,-0.0008111508055531,0.0242498685765957,0.006382171607043546
recurdyn,4.2452000000000005,-0.0002906993835702,0.014113678522312,0.2998008451799939,-0.5779860139264722,-0.0002456961819891,0.0100996221913086,-0.6919347078715585,-0.17332318077039766,-0.0008526850209813058,-0.0008147944034192,-0.0040620366948562,0.006772226590040771
recurdyn,4.2454,-0.0002879763398988,0.0133809783168478,-2.342400403159877,-0.4840424866200497,-0.0002436387725336,0.0103461630849384,0.5911580761440173,-0.3235826788760764,-0.0008528471625703082,-0.0008088678174611,0.0184012742955175,0.006256346801669946
recurdyn,4.2456000000000005,-0.0002852173411107,0.0138848817318444,0.898877915598741,-0.4766468503903476,-0.0002416144813071,0.0100386605603465,-0.8279557232561517,-0.384052646544497,-0.0008530097510688062,-0.0008140597666334,-0.0111727391426482,0.006479504512393089
recurdyn,4.2458,-0.000282548393318,0.0131196114755667,-2.251274882398733,-0.31850989422572634,-0.000239598680495,0.0100577780241713,-0.2122603616694465,-0.43407615342779604,-0.0008531713513919015,-0.0008055311764704,0.0247043874958004,0.005018145808574408
recurdyn,4.246,-0.0002798340575934,0.0136851484524744,1.1346982955553582,-0.1716368091169204,-0.0002376072346596,0.0098963417354518,-0.6088744162870526,-0.4092415593274523,-0.0008533334760470052,-0.0008119341056988,-0.0131083015960588,0.0036897689626092653
recurdyn,4.2462,-0.0002772027763176,0.0129487702574175,-2.0763612183435445,-0.07886372277748913,-0.0002356573477812,0.0096455369993635,-1.038973925725008,-0.3708422891825019,-0.0008534944068365052,-0.0008016692836931,0.0298466394872186,0.0032922486778944366
recurdyn,4.2464,-0.0002745225835317,0.0135232427045262,1.2227877509104332,-0.08199269077712097,-0.0002337159952548,0.0096854267516987,-0.2133588007913517,-0.15564784767757464,-0.000853656009308798,-0.0008096915689027,-0.0167920708694271,0.002827390340886118
recurdyn,4.2466,-0.0002719059395024,0.0129243482544719,-1.5887189165489504,-0.018695438849835256,-0.0002318453013243,0.0091768231636212,-1.7664648938594834,-0.14523016266140257,-0.0008538164892779032,-0.000799593587118,0.0280625823259447,0.0028241293178818466
recurdyn,4.2468,-0.0002692424279942,0.0134347262386603,1.1716869751080927,-0.22470488435010033,-0.0002299640676187,0.0094325179650264,0.263494373395703,-0.11779691629168725,-0.0008539776910271996,-0.000807813196995,-0.0180445054813477,0.005358173989878256
recurdyn,4.247,-0.0002666092318263,0.0130901924888653,-0.7578835076166633,-0.1288380504364479,-0.0002281728879915,0.008730762940398,-2.251351957634734,-0.03728711277598527,-0.0008541379524679982,-0.0007989564330698,0.0235077112568086,0.0035834848847177843
recurdyn,4.2472,-0.0002639378461218,0.0134524023640602,0.9547384147749348,-0.07561421415820606,-0.0002263514817796,0.0091825975211993,0.7556646167893054,-0.14892688507675822,-0.0008542988420943004,-0.0008060185944782,-0.0157046342756721,0.0038276410522673893
recurdyn,4.2474,-0.0002612512143976,0.0134712736702112,0.3811504920950341,-0.25218821589346974,-0.0002246221374473,0.0084165669623052,-2.301546990723141,-0.07955059436920842,-0.0008544591942796081,-0.0008004173242368,0.0134360227128523,0.005316253058093132
recurdyn,4.2476,-0.0002585433852352,0.013592139407122,0.5299359537336452,-0.13367200802810555,-0.0002228446042397,0.0090081382261025,1.2047218824125665,-0.1664363607130492,-0.0008546199318344994,-0.0008046511985175,-0.0096342400313751,0.004184007544044027
recurdyn,4.2478,-0.0002557759256286,0.0139863741436854,1.490761106458954,-0.20914710370611342,-0.0002211339541361,0.008386042758663,-1.6720775973324158,-0.2778489623734481,-0.0008547806557328008,-0.0008035853500673,0.000341414823704,0.00560823621797308
recurdyn,4.248,-0.0002530146430451,0.0137909703595421,-0.1544255783232175,-0.08391563374541908,-0.0002193638835607,0.0089989040562791,1.4855117929386306,-0.2348426065392283,-0.0008549413549916035,-0.0008034346956401,0.0006159863653007,0.0037520783574299366
recurdyn,4.248200000000001,-0.0002501722133405,0.0144150163257924,2.028678028055303,-0.020110676300269796,-0.0002176145619174,0.0086947358859074,-0.5187233035906459,-0.19067983954545353,-0.0008551024507039984,-0.0008064696952206,-0.0099113364798976,0.0032193634237288656
recurdyn,4.2484,-0.0002473703682543,0.0139077638849546,-1.0146154601114534,-0.006695837778960196,-0.0002158101042535,0.0091601283714787,1.37840051737765,-0.1060220401511661,-0.0008552629676210066,-0.0008011375968492,0.0144698824114054,0.0030039448482892133
recurdyn,4.248600000000001,-0.0002444954154291,0.0145575334736127,1.82769347548547,-0.21298301665202646,-0.0002139725285589,0.0092706735493177,0.8279507652553452,-0.010942768575953015,-0.0008554241559693976,-0.0008076203206148,-0.0167857850817751,0.004927427611016928
recurdyn,4.2488,-0.0002416915103186,0.0138419062655969,-1.776192868229919,-0.12616749509761768,-0.0002121055265137,0.0094085761026895,0.735658766325498,0.03999662110478358,-0.0008555843038121069,-0.0007981379493511,0.0260126425187496,0.0034287828039314657
recurdyn,4.2490000000000006,-0.0002388732982622,0.0141268276468239,0.3576736480114871,-0.29333299606813473,-0.0002101445793365,0.0100395987161363,2.34862830025984,0.05982941435030608,-0.0008557449788380023,-0.0008046930876143,-0.0131795800377701,0.00514602059464728
recurdyn,4.2492,-0.0002361320665484,0.013513707712957,-1.92450856355742,-0.21686054732331858,-0.0002082082373992,0.0096201965864804,-0.6151309987694876,0.12515387169326445,-0.0008559044787780079,-0.000794561985182,0.0293771480951374,0.003597157754179927
recurdyn,4.2494000000000005,-0.0002335271649622,0.0126836826119328,-3.408253191260544,-0.36916139751469956,-0.000206241296766,0.0099111999054541,0.7649673969869871,0.08950764858874559,-0.0008560628907654105,-0.0007893400553632,0.0271988154274844,0.005412080206579418
recurdyn,4.2496,-0.0002309164057775,0.0130684399196618,0.1464399620127717,-0.33582779986563294,-0.0002043236938536,0.0094646702606334,-1.2334430170766393,0.16463502116643453,-0.0008562215177879973,-0.0007936727013558,-0.0053758814995137,0.004234644930454794
recurdyn,4.2498000000000005,-0.0002283330905565,0.0128479661953682,-0.6860990936394239,-0.4650651865624285,-0.0002025327957554,0.008637728454902,-3.167620358124528,0.07404587902922052,-0.0008563793953682008,-0.0007875142943029,0.0187360630098619,0.00594161076763376
recurdyn,4.25,-0.0002257346318961,0.0130301519007645,0.3785859867758474,-0.4793346052753843,-0.0002007142627329,0.009161752423968,0.6908731108491686,0.13355913114140971,-0.0008565378439454041,-0.0007936703788766,-0.0142749275756056,0.005232046473567213
recurdyn,4.2502,-0.0002230371891396,0.0137346740226595,2.474602401903493,-0.5607457345187482,-0.0001988829879626,0.0091882282200578,0.3185436905822176,-0.008698304606314372,-0.00085669726433521,-0.0007995314806802,-0.0242953152037813,0.006511650900190327
recurdyn,4.2504,-0.0002204115323675,0.0129488188996521,-1.794649609396043,-0.5998443825898764,-0.000197022159598,0.0093780258094656,0.738839861555028,0.014940626491237022,-0.0008568556718111103,-0.0007895050943389,0.0253228494029859,0.006196529227064736
recurdyn,4.2506,-0.0002179102453156,0.0121955109589629,-3.109243005423958,-0.5861485529510475,-0.0001950899989972,0.0098391335939975,1.783305902288123,-0.1695027988468849,-0.0008570131352442084,-0.0007849570591348,0.0236010671478549,0.006125899940279479
recurdyn,4.2508,-0.0002153995819823,0.0125767573703325,0.2344070360936332,-0.6218894518191073,-0.0001931857079049,0.0094517816906004,-0.6967377105640146,-0.18442235964573767,-0.0008571707350358004,-0.0007883398534365,-0.00340895862285,0.00589210767395598
recurdyn,4.251,-0.0002129824701907,0.0118516801031398,-2.3387885452727653,-0.462738838572706,-0.0001912542174913,0.0097254503711229,0.6799830315516755,-0.33091571304831585,-0.0008573276141278091,-0.0007825937111371,0.0180174881236844,0.004504220390185008
recurdyn,4.2512,-0.0002105314368826,0.0123399703324733,0.8480379160244763,-0.4547289708283381,-0.0001893579086119,0.0093935905619387,-0.8795383534326083,-0.38363596977012127,-0.0008574848539561059,-0.0007871009824673,-0.0090184083930058,0.00482352747531927
recurdyn,4.2514,-0.0002081701467519,0.011582092709096,-2.2435794392440664,-0.24734270263249714,-0.0001874613159751,0.0094836725767605,0.0070939315944094,-0.3858498463642432,-0.000857641197434908,-0.0007794765204606,0.0224087372247172,0.0028982428940806174
recurdyn,4.2516,-0.0002057656103796,0.0121307974658368,1.0811560427254334,-0.11748838637253775,-0.0001855936782251,0.0092658015336241,-0.7238721665916737,-0.3530854327509959,-0.0008577979925185053,-0.0007851044296088,-0.0112901180857648,0.0021981137859559937
recurdyn,4.2518,-0.000203448435974,0.0113674671114929,-2.1840491668990616,-0.030337485641933698,-0.0001837539464791,0.0091288937195423,-0.6976501024689276,-0.24586196140156172,-0.0008579537391203013,-0.0007761118050354,0.0262120425493832,0.002026427721232046
recurdyn,4.252,-0.0002010836174358,0.0119432030222275,1.1911033134868827,-0.08030327766012976,-0.0001819311067053,0.0090719689388964,-0.4222993029764429,-0.059578489635149084,-0.0008581100680996046,-0.0007831008398958,-0.0145594353516935,0.002618100013505694
recurdyn,4.2522,-0.0001987933612693,0.0112648749031473,-1.8640592924338597,-0.09944596887622881,-0.0001801683427058,0.0086636305618641,-1.501894357763575,0.029305881413191924,-0.0008582652975717003,-0.0007733985925633,0.0274876793243861,0.0031116447597137227
recurdyn,4.252400000000001,-0.0001964548008461,0.0118135627579603,1.207606418561611,-0.3036284327796739,-0.0001784064709362,0.0088071282724781,-0.0223057505420666,-0.026596314765047393,-0.0008584211881995096,-0.0007811060279804,-0.016528891615535,0.005587580899205894
recurdyn,4.2526,-0.0001941453205444,0.0114747012047961,-0.7270030376960479,-0.3913851873505604,-0.0001767443956233,0.0080608854231172,-2.4949114147229103,-0.07950016882609168,-0.0008585765593605021,-0.0007755571386022,0.012986667388915,0.005904927783039027
recurdyn,4.252800000000001,-0.0001917927548587,0.0118705418883434,1.0771345992562171,-0.22211056170533353,-0.0001750617347109,0.0084647685611341,0.514639988479437,-0.1985074840067356,-0.0008587327983385074,-0.0007833644321435,-0.0216954226745686,0.004167333578267198
recurdyn,4.253,-0.0001893775503726,0.0122326194314003,1.5659700099445055,-0.25606406782466545,-0.0001734727018646,0.0077110940657494,-2.3407016551286444,-0.30543398104868563,-0.0008588891626361006,-0.0007821347870082,-0.0031329904404408,0.004883685047723998
recurdyn,4.2532000000000005,-0.0001869413106517,0.0122337866915988,0.525880870643216,-0.1236922013125987,-0.000171834008902,0.0083176151039941,1.2415029091019265,-0.29994398606190725,-0.0008590457858990014,-0.0007837637273391,-0.0064741312499506,0.0034184123407167847
recurdyn,4.2534,-0.0001844078468081,0.0129103795250995,2.4306030685552384,-0.045607867911315866,-0.0001702217808357,0.0079949780909108,-0.6616224072460483,-0.25818598347912375,-0.0008592028513149108,-0.0007864324626474,-0.0110538281108743,0.0028959040464747506
recurdyn,4.2536000000000005,-0.0001819016354664,0.0124629254533026,-0.6813125498013974,-0.014904799263731481,-0.000168551431966,0.008497046356496,1.4530200828651805,-0.20799185585101607,-0.0008593594168867097,-0.0007815782485892,0.0124961041568673,0.0027798633110755985
recurdyn,4.2538,-0.0001793163597697,0.0131240393714878,1.9766088773554569,-0.19110748733903346,-0.0001668403531011,0.0086572193125876,1.0182498812614793,-0.061566919940347506,-0.0008595163417101093,-0.0007855222456625,-0.0089812888587166,0.004113744754399441
recurdyn,4.254,-0.000176800499302,0.0124057642659443,-1.735380726021541,-0.08269495140877407,-0.0001650995009343,0.0087786940891528,0.7443325489701359,-0.06782727479588482,-0.0008596720200862024,-0.0007752757624323,0.0311611811476085,0.002850465570526656
recurdyn,4.2542,-0.0001742855752554,0.0125722791799174,-0.0234105287622328,-0.24472680126814636,-0.0001632563509713,0.0094714943051134,2.55744490286433,-0.0027751102574001766,-0.0008598278548817978,-0.0007795650269186,-0.003910487905237,0.004258477785298041
recurdyn,4.2544,-0.0001718431803825,0.0120306514307718,-1.8132293400688528,-0.12258386491853332,-0.0001614474171055,0.0089591290860777,-0.855402429160808,0.016850362208143805,-0.0008599825817037082,-0.0007708641750104,0.0276993437255543,0.0026507045209754553
recurdyn,4.2546,-0.0001695462871677,0.0111207119281655,-3.63754145538466,-0.2904460025144129,-0.0001596533688827,0.0089330270068757,-0.372141073726902,0.015380768479727636,-0.0008601360290401983,-0.000764037969194,0.0319871339634817,0.004429623560000689
recurdyn,4.2548,-0.0001672315729876,0.0116181233136427,0.445524133125807,-0.2079325970981094,-0.0001578879545685,0.0087554867992964,-0.715847716505399,0.09341343109108574,-0.0008602899919132045,-0.000771103205936,-0.0128884111523535,0.0032484815809941127
recurdyn,4.255,-0.0001649360034713,0.0114299859226069,-0.4786165924123383,-0.36354642908572893,-0.0001562402280202,0.0079444133264154,-2.9421941484449663,0.01667801017633841,-0.00086044348940921,-0.0007663240381501,0.0116344222357428,0.005437510334037065
recurdyn,4.2552,-0.0001626227931288,0.0116101537772927,0.4410206514806369,-0.38284814834597675,-0.0001545606905549,0.0084772146191432,0.7952729262740222,0.10947603208027325,-0.000860597497034904,-0.0007713134519907,-0.0127532387234671,0.004869392908245941
recurdyn,4.2554,-0.0001602100704297,0.0123123943873784,2.487808917451416,-0.4824844368663728,-0.0001528812579016,0.0083969012367577,-0.0026202991941553,-0.044393294265948804,-0.0008607523043038107,-0.00077603545289,-0.0199910825720885,0.0062913212235673225
recurdyn,4.2556,-0.0001578613003305,0.0115839689963383,-1.5988149976447943,-0.5441631402956976,-0.0001511593784238,0.0087155144502132,1.0611706117846709,-0.004564151242288244,-0.0008609063126975014,-0.0007680447800984,0.019971881781335,0.006093709859095356
recurdyn,4.2558,-0.0001556172942476,0.0109581203740475,-2.619100406855908,-0.5299371728089509,-0.0001493434568865,0.0093147128352931,2.3510514875323665,-0.19379017728756384,-0.0008610596522354019,-0.0007650255506093,0.0167213922240359,0.0062749051640079555
recurdyn,4.256,-0.0001533695836011,0.0112478146410246,0.0926140876363854,-0.5816908623534205,-0.0001475607000513,0.0088308724202083,-0.829117554435211,-0.2059568877431878,-0.0008612130044462069,-0.0007667927359253,-0.0003168203119453,0.00627026142393228
recurdyn,4.2562,-0.000151210335576,0.0105750835721945,-2.211565533559935,-0.44014559962961275,-0.0001457401913701,0.0091969230213504,0.9437961523317344,-0.3460735490893595,-0.0008613657563041055,-0.0007622584075465,0.0150088211585056,0.005013381834284831
recurdyn,4.2564,-0.000149023049856,0.0110065228368238,0.7009423709080141,-0.4241451881097814,-0.0001439632730663,0.0087756155753202,-1.0897594359871512,-0.4060870057835454,-0.0008615187591844015,-0.0007656419574303,-0.0062755592263882,0.005027124208858831
recurdyn,4.256600000000001,-0.0001469284640749,0.0102411790584458,-2.31749847095186,-0.23501235865506112,-0.0001421884814513,0.0088686413532675,-0.0531672188388062,-0.40798029706111416,-0.0008616709289284014,-0.0007587658790465,0.0208284082039949,0.003447583132349213
recurdyn,4.2568,-0.0001447936471548,0.0107746624483537,1.0057784760463255,-0.09254602657358542,-0.0001404479388563,0.0086170904251867,-0.85622549988439,-0.3204288750034097,-0.0008618235713648975,-0.0007643939141179,-0.0118173141702231,0.00258723886645707
recurdyn,4.257000000000001,-0.0001427464604695,0.0100168578390023,-2.190755872483793,-0.017527639957287434,-0.0001387512684153,0.0083736718199555,-1.0968038507302569,-0.2605379859977181,-0.0008619752428341981,-0.0007559299283591,0.0242741811393334,0.0027947597158966032
recurdyn,4.2572,-0.0001406528484281,0.0105841235978932,1.160633905479302,-0.07111996727851928,-0.0001370702757021,0.0083657692464847,-0.3919431951460126,-0.07397065931101891,-0.0008621275168418097,-0.0007628763833876,-0.0150634563820544,0.003346854682354289
recurdyn,4.2574000000000005,-0.0001386218956341,0.0099981158508585,-1.5664811882851015,-0.051949953037163,-0.0001354688731066,0.0078080376827475,-1.989752944168737,-0.012988861262439377,-0.0008622788553948046,-0.0007543541287378,0.0233863633717984,0.003491096796675779
recurdyn,4.2576,-0.0001365455288283,0.0104953690586476,1.1353502965394169,-0.2685326808491753,-0.0001338604789274,0.0080594498560391,0.1747895962508235,-0.025952757347412262,-0.0008624308020944993,-0.0007612538651044,-0.0152036667647856,0.0056995644624010565
recurdyn,4.2578000000000005,-0.0001344844647118,0.0102670638592193,-0.3825672325797166,-0.3478363233753535,-0.0001323529138066,0.0072857529571867,-2.520726464085607,-0.015573285340094278,-0.0008625820967460007,-0.0007548431367599,0.0163012055600319,0.005669370052699032
recurdyn,4.258,-0.0001323878093395,0.010572255001553,0.8897813969215952,-0.22570601371780658,-0.0001308148387274,0.0077666502921021,0.762748961693376,-0.18888863866242808,-0.0008627337545497049,-0.000759196899536,-0.0090788074003058,0.004690459931062427
recurdyn,4.2582,-0.0001302416711754,0.010854397799215,1.2370697911784208,-0.27445207005677663,-0.0001293646883418,0.0070309401941414,-2.19811733929947,-0.3011282359322166,-0.0008628852216851085,-0.0007568590058665,0.0047667097650121,0.005327046192320737
recurdyn,4.2584,-0.0001280830290869,0.0108244702540435,0.3125981131542262,-0.15441327449998093,-0.0001278626514637,0.0076399006217559,1.2971623122864264,-0.3170786619816842,-0.0008630368336964012,-0.0007584222462547,-0.003621898039183,0.004012734814678237
recurdyn,4.2586,-0.0001258380445952,0.0114407784662735,2.158560078480273,-0.09540815525620461,-0.0001263964210475,0.0072416359267295,-0.8951615459897508,-0.32758022948424503,-0.0008631886645484033,-0.0007597013621152,-0.0054710188811477,0.003828570049457908
recurdyn,4.2588,-0.0001236188900428,0.0110311979139243,-0.6457484816736695,-0.0312133811736387,-0.0001248715330796,0.0077710837181727,1.4664387894848894,-0.2675194741377534,-0.00086333993860431,-0.0007549782889131,0.0139199043797467,0.003369684200096875
recurdyn,4.259,-0.0001213188990803,0.0117020458377135,2.020910252068065,-0.14237078729669111,-0.0001233249706737,0.0077869981250084,0.5418609526141254,-0.08834669913752473,-0.0008634915538791033,-0.0007589294213454,-0.0085304733141233,0.004234614046034031
