method,time,ux_m,vx_m_s,ax_raw_m_s2,ax_m_s2,uy_m,vy_m_s,ay_raw_m_s2,ay_m_s2,uz_m,vz_m_s,az_raw_m_s2,az_m_s2
recurdyn,2.5805,0.3612195259323711,1.1619131209391,-2.390431096516631,-0.1942749326909605,-0.008878353219851101,-0.0989842817582952,0.1854808989493814,-0.29026153675575045,-0.1095787616520672,0.0426894139313795,3.904992291655272,2.935220071849264
recurdyn,2.581,0.361801079153349,1.1634042985778017,1.1914264860974009,-0.15899295993871046,-0.0089279410410219,-0.0992481375208452,-0.2899807170837984,-0.3760546437376129,-0.1095569167719815,0.0446780573279936,3.953188626038809,2.938366024488018
recurdyn,2.5815,0.36238343231529574,1.1655062648614192,3.19976387352093,-0.2660006087804469,-0.0089775613643721,-0.0992731488798056,-0.1300087176416684,-0.3416332390784577,-0.1095342028714767,0.0462968214284671,3.4760816759768574,2.897093487773406
recurdyn,2.582,0.36296674308437343,1.1675791452875388,3.830428526001601,-0.29501691070809805,-0.009027213555968201,-0.0993362514384129,-0.1274729840235653,-0.3757215436301283,-0.1095106574561175,0.0479223455729592,3.326059417982784,2.8500145370298107
recurdyn,2.5825,0.3635497626958513,1.1657480653549488,-1.1646304014520106,-0.35658584209654576,-0.0090769906516966,-0.0996790955888952,-0.4996165286510083,-0.3154844580650353,-0.1094862442865171,0.0496940934420596,3.471016964794193,2.8455118115455122
recurdyn,2.583,0.36413321943012483,1.1673505913424815,1.7484911828918883,-0.41137680303043095,-0.0091269515303753,-0.1001055403074456,-0.7351318009504793,-0.2632706549518206,-0.1094609063183566,0.051600734880998,3.699194240181715,2.8713808860054533
recurdyn,2.5835,0.3647161714591675,1.165399352855483,-2.018820921702358,-0.4325992941311537,-0.0091769769038227,-0.1001152416638021,-0.2579790754591051,-0.23503904613215995,-0.1094347620749473,0.0530947620673172,3.225100995153836,2.92599818925599
recurdyn,2.584,0.36529938504867654,1.1666887394831722,1.0462418630182144,-0.4246669034732234,-0.009227294388149801,-0.1009270795337592,-1.16844351842853,-0.1141635910469103,-0.1094078229441332,0.0546731490332201,3.1795496195878847,2.9906639720731745
recurdyn,2.5845,0.3658820419477202,1.1647571076219267,-2.226761860653909,-0.4451694416604555,-0.0092775998701673,-0.1005989617254911,0.0480092382142984,-0.13894282681521883,-0.1093801640790189,0.0560374645285495,2.878937200301172,3.0391177757219237
recurdyn,2.585,0.3664647710804562,1.1655304991651207,0.2889347707079568,-0.3250110014577946,-0.0093283273049111,-0.1018768222140011,-1.687810905276123,-0.026429501084643307,-0.10935190410834039,0.0571210469215263,2.4044222574036667,3.0857953303789776
