method,time,ux_m,vx_m_s,ax_m_s2,uy_m,vy_m_s,ay_m_s2,uz_m,vz_m_s,az_m_s2,gap_m,contact_force_N
calg,0.007,-1.181191418522798e-06,-0.0028037261776282,0.5047142293723049,-5.507986042263546e-07,-0.0013073989879977,0.23535211033610481,-0.0002419734940379975,-0.0564908316749118,1.2567815361183279,-3.1067730205155963e-05,44.36066918194315
calg,0.0072,-1.8658989442837948e-06,-0.0034235367976318,0.5075703357865478,-8.700829670846288e-07,-0.0015964214267111,0.2366839346295718,-0.00025283095854579385,-0.0542873191163706,1.2589552297647668,-4.23659046485253e-05,45.24835016399771
calg,0.0074,-2.641310351395032e-06,-0.0038770558715796,0.5108736763327758,-1.231663244422032e-06,-0.0018079008440123,0.23822430762377203,-0.0002632410772610977,-0.0520505887833572,1.2565255853855068,-5.3223385019521285e-05,46.03124883715893
calg,0.0076,-3.474437919759321e-06,-0.0041656363515518,0.5144597269115588,-1.620157009760148e-06,-0.0019424681318174,0.23989651047118968,-0.00027319914020899894,-0.0497903086036495,1.2496365217913157,-6.363353030335028e-05,46.71348513929706
calg,0.0078,-4.333314621698947e-06,-0.0042943817198875,0.5181710037752051,-2.0206577932627146e-06,-0.0020025030830244,0.2416271072942414,-0.0002827021270659924,-0.0475149269157546,1.238441535719886,-7.359163197848129e-05,47.29800830810822
calg,0.008,-5.187634161823995e-06,-0.0042715956524574,0.5218601205299749,-2.419033537356952e-06,-0.0019918777652825,0.24334737068881845,-0.0002917484931376918,-0.0452318219240254,1.2231024761408498,-8.309466979690427e-05,47.78689485544004
calg,0.0082,-6.009279121588218e-06,-0.0041082225409366,0.525392213956326,-2.802172874391551e-06,-0.0019156956322437,0.24499441290284488,-0.0003003379846104881,-0.0429474480666884,1.2037884306543463,-9.21410976725684e-05,48.18164563348557
calg,0.0084,-6.772738170540693e-06,-0.0038172928303814,0.5286467667614169,-3.1581796756038893e-06,-0.001780032880227,0.24651203579972855,-0.0003084714818412937,-0.0406674762135441,1.1806747217216262,-0.0001007306590374,48.48346213876018
calg,0.0086,-7.4554157459411075e-06,-0.0034133853582553,0.5315188652944208,-3.476517457058625e-06,-0.0015916877327886,0.247851317340644,-0.0003161508689472903,-0.0383969251586463,1.1539420080876428,-0.0001088642303924,48.69348797996349
calg,0.0088,-8.037839669336466e-06,-0.0029121170420705,0.5339199379988157,-3.748106192823231e-06,-0.0013579424781612,0.24897095593049026,-0.00032337892755009146,-0.0361402824114919,1.1237754848313535,-0.0001165436912657,48.81300697129908
calg,0.009,-8.503773868226427e-06,-0.002329668405292,0.5357780260604889,-3.965374877984429e-06,-0.0010863422183494,0.24983739662317492,-0.00033015925224379183,-0.0339016128075316,1.0903641739988323,-0.0001237718183854,48.84359419076294
calg,0.0092,-8.84024470206024e-06,-0.0016823515998692,0.5370376414843937,-4.1222738045507135e-06,-0.0007844934347283,0.25042476494167193,-0.0003364961851486936,-0.0316846539459822,1.0539002967036726,-0.000130552201587,48.78722032195622
calg,0.0094,-9.037490370164549e-06,-0.0009862258174676,0.5376592698615996,-4.21425097011513e-06,-0.0004598846513553,0.2507146350144896,-0.0003423947668087929,-0.0294928979129714,1.0145787168963183,-0.000136889178777,48.64631258217673
calg,0.0096,-9.088843524476808e-06,-0.000256763312943,0.5376185755600127,-4.238197339238858e-06,-0.0001197306991585,0.2506956589500163,-0.00034786070066449015,-0.027329659155113,0.9725964466655417,-0.0001427877871774,48.42377756160264
calg,0.0098,-8.990557545121569e-06,0.0004914322805689,0.5369053661780946,-4.192365834355949e-06,0.0002291586358938,0.2503630839533599,-0.00035290032837319296,-0.0251981287287404,0.9281522029120374,-0.0001482537280605,48.12299245987912
calg,0.01,-8.741586993210593e-06,0.001244855064791,0.5355223710439926,-4.07626895935348e-06,0.000580485450005,0.24971818273113708,-0.0003575206133633879,-0.0231014154606741,0.8814460054759904,-0.0001532933422348,47.74777165447991
calg,0.0102,-8.343332563567896e-06,0.0019912743768821,0.5334838855197883,-3.890559868900689e-06,0.0009285464914279,0.24876762132016242,-0.00036172913016199737,-0.0210425748162531,0.8326788072731993,-0.0001579135936636,47.30231543001031
calg,0.0104,-7.799360453975002e-06,0.002719862706782,0.5360699164941208,-3.636901508369261e-06,0.0012682928093026,0.2499735073677197,-0.0003655340572354948,-0.0190246264796211,0.8869239510964132,-0.0001621220587635,46.79114718946983
calg,0.0106,-7.115105482499717e-06,0.0034212769570497,0.5379932312467784,-3.31782817505899e-06,0.0015953676457415,0.25087036376592636,-0.00036894417132658786,-0.0170505618110396,0.9384760946896178,-0.0001659269191341,46.21904469545228
calg,0.0108,-6.2975665545417225e-06,0.0040876966936317,0.5392774715808853,-2.9366035120964584e-06,0.0019061242724553,0.25146921486863194,-0.00037196884150939025,-0.0151233424583371,0.987493718490922,-0.0001693369557173,45.59096996666647
calg,0.011,-5.355002241497209e-06,0.0047128235891374,0.5399537899251428,-2.4970785546390983e-06,0.0021976257311482,0.25178458729190983,-0.00037461802146938894,-0.0132458914678114,1.0341428873806933,-0.0001723615426292,44.9120014705814
calg,0.0112,-4.2966333134858425e-06,0.0052918466510951,0.5400596619575952,-2.003553018353754e-06,0.0024676286191875,0.25183395623142674,-0.00037690223877889784,-0.0114210782671782,1.07859689131126,-0.0001750106391896,44.18727128633899
calg,0.0114,-3.132358103563604e-06,0.0058213780667222,0.5396377030404499,-1.4606425717475502e-06,0.0027145531735281,0.25163719355693487,-0.0003788325802162873,-0.0096516988840903,1.1210358593244065,-0.0001772947789387,43.42190900716689
calg,0.0116,-1.8724855928714532e-06,0.0062993645954306,0.5387345139968819,-8.731543717291346e-07,0.0029374419523597,0.25121602958915723,-0.0003804206724421916,-0.007940452722566,1.1616463432898139,-0.0001792250547065,42.62099335285422
calg,0.0118,-5.27490127313901e-07,0.0067249794149286,0.5373995781191471,-2.459726859624367e-07,0.0031359094021159,0.2505935387662235,-0.00038167865759079767,-0.0062899171512625,1.2006208685237794,-0.0001808130990607,41.78951178885413
calg,0.012,8.922092806229465e-07,0.0070984991918177,0.5356842275688791,4.160440202280458e-07,0.0033100845345516,0.24979365766821296,-0.0003826191635762921,-0.0047025210667427,1.2381574493059704,-0.0001820710597031,40.93232791248015
calg,0.0122,2.37644301684381e-06,0.0074211709191317,0.5336406936139058,1.1081535779416951e-06,0.0034605488320682,0.248840742135309,-0.00038325526911620056,-0.0031805184864136,1.2744590681721175,-0.0001830115696194,40.05415597129223
calg,0.0124,3.915457099615272e-06,0.0076950727577308,0.5313212515247213,1.8258076307509088e-06,0.0035882713569897,0.2477591685264752,-0.00038360046366679723,-0.0017259631044124,1.3097331187076213,-0.0001836477119895,39.15954161594832
calg,0.0126,5.500051156015484e-06,0.0079229727520396,0.5287774675022804,2.5647159742764325e-06,0.0036945428696294,0.2465729825561186,-0.0003836686026232883,-0.0003406846137686,1.344190812378745,-0.0001839929800515,38.25284784880988
calg,0.0128,7.121688408592841e-06,0.0081081888789617,0.526059551785921,3.3208978439322467e-06,0.003780910568027,0.24530559764336032,-0.00038347385826999203,0.0009737325362884,1.378046550705736,-0.000184061232272,37.33824509375295
calg,0.013,8.769337358049967e-06,0.0082382475414592,0.5232158191462294,4.089209166995012e-06,0.003841557918359,0.24397954333572677,-0.00038301871129770015,0.0022757463632228,1.41151726478736,-0.0001838666433025,37.0473032889338
calg,0.0132,1.0432397330867316e-05,0.0083153028712306,0.5202922553382425,4.8647067683108e-06,0.0038774894087331,0.24261626314295776,-0.0003823026896346976,0.0035801206936697,1.4448217248213953,-0.0001834116951024,36.92954659751787
calg,0.0134,1.210204293952688e-05,0.0083482312959165,0.5171144640045522,5.643275302030792e-06,0.003892844185335,0.2411344347080394,-0.0003813266060605919,0.0048804312600299,1.4789753050733214,-0.0001826959158746,36.764724101702
calg,0.0136,1.3771214922353447e-05,0.008345863441507,0.5129155461174092,6.421622980409825e-06,0.0038917400366905,0.23917644714130062,-0.00038009255346328763,0.0061702775075786,1.5172655677172937,-0.0001817201179474,36.55243599898057
calg,0.0138,1.5434569382050123e-05,0.0083167761270109,0.5079747948013987,7.197257903164556e-06,0.0038781763991858,0.23687253696560562,-0.0003786038872824887,0.0074433466627691,1.5596072466845292,-0.0001804863932375,36.29256089302203
calg,0.014,1.708839139231977e-05,0.0082691142030168,0.502562983310151,7.968447771782017e-06,0.003855951279025,0.2343489678227456,-0.00037686519638589766,0.0086934715722029,1.6059072369359657,-0.0001789980959011,35.985269725282144
calg,0.0142,1.8730479089609783e-05,0.0082104429788683,0.49693682912293086,8.73416584037251e-06,0.0038285924378912,0.23172544903928413,-0.000374882263692089,0.0099146819612049,1.6560664803697756,-0.0001772598134065,35.631027005170125
calg,0.0144,2.036000435839957e-05,0.008147631189855,0.491334433708808,9.494025952364038e-06,0.0037993028196519,0.22911300915366628,-0.0003726620178930995,0.0111012489411928,1.709981569718485,-0.0001752773273342,35.230582291440726
calg,0.0146,2.197735606772333e-05,0.0080867637540341,0.48597168787472805,1.0248209440344436e-05,0.0037709198681964,0.22661231970249604,-0.0003702124776282928,0.0122477227575979,1.7675460831441754,-0.0001730575652491,34.7849548173963
calg,0.0148,2.358397154619829e-05,0.008033082963814,0.481039611582535,1.0997386541693188e-05,0.0037458881046209,0.22431245475684175,-0.0003675426894319961,0.0133489639133316,1.8286516666405273,-0.0001706085449946,34.29541388805668
calg,0.015,2.518216161012665e-05,0.0079909562531528,0.47670257931176446,1.1742634807701546e-05,0.0037262440968267,0.22229006339531615,-0.0003646626607311937,0.0144001679256316,1.8931888847862695,-0.0001679393127302,33.7634572804274
calg,0.0152,2.6774934007878223e-05,0.0079638682773266,0.47309736748222786,1.2485356774442902e-05,0.003713612766255,0.2206089255099323,-0.00036158328909259574,0.0153968840762862,1.9610478629129717,-0.0001650598759883,33.190789413319735
calg,0.0154,2.8365819628561884e-05,0.0079544347366595,0.47033294908206336,1.3227198922605156e-05,0.0037092138339984,0.21931985603959106,-0.00035831628883339905,0.016335028596646,2.032118745400781,-0.0001619811329529,32.57930056905615
calg,0.0156,2.9958705268770536e-05,0.0079644351641972,0.46849095235143945,1.3969973695224236e-05,0.0037138771099441,0.21846091885780475,-0.0003548741160070007,0.0172108927902096,2.106291995673553,-0.000158714799077,31.931047989345075
calg,0.0158,3.1557676168497695e-05,0.007994861774246,0.46762669497467746,1.471558607092638e-05,0.0037280652712215,0.2180579090244037,-0.0003512698926680935,0.0180211466376998,2.1834585636044337,-0.000155273332054,31.24823925659172
calg,0.016,3.3166870940182225e-05,0.0080459814267416,0.46777070251152575,1.546596591643634e-05,0.0037519027566625,0.21812506084166813,-0.0003475173312066926,0.0187628384538761,2.2635099455538312,-0.0001516698560504,30.53321803174969
calg,0.0162,3.4790350930902214e-05,0.0081174077933222,0.46893061949615267,1.6223007068980055e-05,0.0037852094183932,0.21866593901442377,-0.00034363065942499826,0.0194333911732467,2.346338161230226,-0.0001479180859932,29.788451956031228
calg,0.0164,3.6431985494161934e-05,0.0082081809057284,0.4710934234675879,1.6988513837717933e-05,0.0038275376158628,0.21967447106939206,-0.00033962454691609245,0.020030595835179,2.4318356700854236,-0.0001440322525896,29.01652234082907
calg,0.0166,3.809535411411491e-05,0.0083168514162931,0.4742278558718756,1.776415536348941e-05,0.0038782115071547,0.22113608090348058,-0.00033551403319728723,0.020552602819476,2.519895248116983,-0.0001400270286401,28.22011516184397
calg,0.0168,3.9783665828532766e-05,0.0084415670941495,0.5318356539125739,1.855142804529225e-05,0.0039363673828311,0.24799903829930484,-0.00033131445794058745,0.0209979113533319,2.412714081504131,-0.0001359174571013,27.4020128327361
calg,0.017,4.149969594915981e-05,0.0085801593098379,0.5832379676909674,1.935162603218521e-05,0.0040009939943673,0.2719683308610558,-0.0003270413935519967,0.0213653577715471,2.304366098360472,-0.0001317188812424,26.56508624671023
calg,0.0172,4.324573967805223e-05,0.0087302275158875,0.6277274434208667,2.0165819594401835e-05,0.0040709719480938,0.29271411410120884,-0.0003227105802600938,0.0216541029660651,2.1954469501816476,-0.0001274468771485,25.712286631142344
calg,0.0174,4.502358187484512e-05,0.0088892200028647,0.6648454829299741,2.099484102578708e-05,0.0041451113623604,0.31002254018000547,-0.0003183378638003942,0.0218636194101213,2.0864704942962295,-0.0001231171887342,24.846636845474173
calg,0.0176,4.6834481943022754e-05,0.0090545094910853,0.6943637127396494,2.1839277595719908e-05,0.0042221871165302,0.32378711679543615,-0.00031393913571309273,0.0219936780883819,1.977875383653868,-0.0001187456653552,23.971221854457895
calg,0.0178,4.867917256941301e-05,0.0092234624001848,0.716262321611283,2.2699470961735912e-05,0.0043009711519108,0.33399860581521995,-0.0003095302762184948,0.0220443356090522,1.8700321570570033,-0.0001143482020348,23.089178216117865
calg,0.018,5.055787087755725e-05,0.0093935009153472,0.7307061381318145,2.3575522370200552e-05,0.0043802614137124,0.3407338680717295,-0.00030512709958958883,0.0220159217186234,1.7632506038562574,-0.0001099406822744,22.203682528115785
calg,0.0182,5.247030043005474e-05,0.0095621572344419,0.7380192680234542,2.446730291620625e-05,0.0044589071469025,0.34414403654528347,-0.0003007453019070877,0.0219090273859598,1.6577871997607698,-0.0001055389233646,21.317938868994
calg,0.0184,5.441572244348214e-05,0.0097271196297188,0.7386590463505991,2.5374468099401137e-05,0.0045358303751277,0.3444423700787527,-0.0002964004110618951,0.0217244935710568,1.553852434815945,-0.0001011586240874,20.43516534910174
calg,0.0186,5.639297455123371e-05,0.0098862701871357,0.7331899856483853,2.6296475899349747e-05,0.0046100434988508,0.34189210519039576,-0.00029210773885218755,0.0214634007459341,1.451617880001148,-9.681531467188588e-05,19.558579945487683
calg,0.0188,5.840051546353309e-05,0.0100377142928204,0.7222583200548353,2.7232607600798094e-05,0.004680663045114,0.3367945858077339,-0.0002878823350213888,0.0211270591915244,1.3512228646312514,-9.252430885328676e-05,18.69138583505337
calg,0.019,6.043647392432738e-05,0.0101798021174172,0.7065676604579406,2.818199062273874e-05,0.0047469196858541,0.3294779110761986,-0.00028373894308508785,0.0207170000557817,1.252780662190491,-8.830065788258123e-05,17.836756462789417
calg,0.0192,6.249870044590378e-05,0.0103111425038577,0.6868561889053318,2.9143622642606448e-05,0.0048081647138763,0.32028630093771265,-0.000279691957802794,0.0202349671247977,1.1563841068724154,-8.415910633308155e-05,16.9978205857424
calg,0.0194,6.458482040808122e-05,0.0104306097918344,0.6638757342617198,3.0116396356798247e-05,0.0048638732251589,0.3095703389495126,-0.0002757553841687965,0.0196829092308868,1.062110586475336,-8.011404956355384e-05,16.177647524338838
calg,0.0196,6.66922872369774e-05,0.0105373442131135,0.6383729872462052,3.1099124278448353e-05,0.0049136443031901,0.2976782127121885,-0.00027194279781318775,0.0190629731992851,0.9700263790679428,-7.617949270800894e-05,15.379232830777651
calg,0.0198,6.881843451819747e-05,0.0106307465664967,0.6110730331786378,3.209056303799668e-05,0.0049571985358624,0.28494803506320215,-0.00026826730672939447,0.0183774972184311,0.8801903206798832,-7.236901108684246e-05,14.605484556190572
calg,0.02,7.096052605277958e-05,0.010710467931046,0.5826653063554641,3.3089436725093624e-05,0.0049943732186702,0.2717012944947811,-0.0002647415142674886,0.0176290045073772,0.792656808981907,-6.869571195225466e-05,13.859210264010756
calg,0.0202,7.311580302123144e-05,0.010776395202779,0.5537920020262224,3.409445888091778e-05,0.0050251156103606,0.2582374515698158,-0.0002613774833619964,0.0168201971475618,0.7074781633516053,-6.5172197508373e-05,13.14310490321248
calg,0.0204,7.528152757652062e-05,0.010828633245481,0.5250389212434934,3.51043528265052e-05,0.0050494746097196,0.24482966980527998,-0.00025818670198619886,0.0159539499445233,0.6247063747912732,-6.181052917292318e-05,12.45973962327079
calg,0.0206,7.745502234628165e-05,0.0108674844328687,0.4969286709418521,3.6117870082591486e-05,0.0050675912159269,0.23172164481697088,-0.0002551800498559881,0.015033304187659,0.5443942898587052,-5.8622193071455886e-05,11.811551585785647
calg,0.0208,7.963370547120485e-05,0.0108934263295237,0.46991609675650803,3.713380670843092e-05,0.0050796881210042,0.21912547460786497,-0.00025236776642599545,0.0140614611824668,0.466596281121527,-5.561806678629211e-05,11.200834810203744
calg,0.021,8.181512094762589e-05,0.0109070882144042,0.44438578939006607,3.81510174507424e-05,0.0050860587625488,0.20722049676784207,-0.00024975942024949016,0.013041775439109,0.391368462736756,-5.2808387401209744e-05,10.629732080887782
calg,0.0212,8.399696417364655e-05,0.0109092270958847,0.4206514766507134,3.916842765600698e-05,0.005087056139363,0.19615300497643617,-0.0002473638797874933,0.0119777474132947,0.3187685137196551,-5.020272091220413e-05,10.1002279447349
calg,0.0214,8.617710271346946e-05,0.0109007038037794,0.39895709232679244,4.018504295295877e-05,0.0050830816629816,0.186036747427234,-0.0002451892857804894,0.0108730157095976,0.24885517344745633,-4.780993308918513e-05,9.614142835680289
calg,0.0216,8.835359239839358e-05,0.010882459674073,0.37947929939029684,4.1199956760940015e-05,0.0050745742855831,0.17695410341698875,-0.00024324302529948882,0.009731348673136,0.18168747414703434,-4.5638161898994833e-05,9.173128374761848
calg,0.0218,9.05246889722766e-05,0.0108554942685236,0.3623312380874732,4.221235571993248e-05,0.0050620001104702,0.1689578311089708,-0.00024153170761359588,0.0085566353122296,0.11732377373329507,-4.3694791607290506e-05,8.778663897330112
calg,0.022,9.268885556075468e-05,0.0108208444959857,0.34756726863548004,4.322152317366018e-05,0.0050458426561825,0.16207327908873997,-0.00024006114201459428,0.0073528755119909,0.055820649621149646,-4.1986428694199e-05,8.432054246071997
calg,0.0222,9.48447663037394e-05,0.0107795654272285,0.3351884827917493,4.4226840863428873e-05,0.0050265939102995,0.15630095645114753,-0.00023883631774498926,0.0061241695161805,-0.0027682897363274037,-4.051887972364443e-05,8.134428822471657
calg,0.0224,9.699130653319232e-05,0.0107327130218771,0.3251487677578345,4.522778901094871e-05,0.0050047462748811,0.15161936044513907,-0.00023786138617769292,0.0048747066717709,-0.058393623623176454,-3.9297131313190126e-05,7.886741804610483
calg,0.0226,9.912756990826388e-05,0.0106813289163829,0.3173612189505582,4.622394498259019e-05,0.0049807854729817,0.14798796679805032,-0.00023713964539169574,0.0036087534470553,-0.11101132165670946,-3.832533234958413e-05,7.689773317093029
calg,0.0228,0.0001012528529376,0.010626427356829,0.31170471436401737,4.721498073493452e-05,0.0049551844553171,0.14535029539095762,-0.00023667352728419522,0.0023306407496505,-0.16058388966550824,-3.760677859689088e-05,7.544131203510034
calg,0.023,0.0001033666473214,0.0105689843009085,0.3080304818084357,4.820065924388689e-05,0.0049283983184335,0.14363697261244732,-0.00023646458735049336,0.001044750584982,-0.20708142453716463,-3.714389983609789e-05,7.450252941581967
calg,0.0232,0.0001054686305423,0.0105099286602964,0.30697078437505554,4.9180830117075136e-05,0.0049008602209589,0.14314282758393498,-0.00023651349725530013,-0.0002444978913277,-0.25344189864019384,-3.693824966644055e-05,7.408407208012083
calg,0.0234,0.0001075577755229,0.0104457376432167,0.30843276996045993,5.015501442053039e-05,0.0048709274581099,0.14382456265852114,-0.00023681682654459746,-0.0015165940589038,-0.30043574818835056,-3.6990498095135216e-05,7.588116664941528
calg,0.0236,0.0001096299569197,0.0103609199465649,0.3119896448262857,5.112128847496039e-05,0.004831376316614,0.14548316064755476,-0.00023735786299008965,-0.0027051289264021,-0.34778011585770563,-3.729721182632595e-05,8.4750267792206
calg,0.0238,0.0001116821777321,0.0102611172798951,0.31721559768276975,5.207825475602584e-05,0.0047848375688416,0.14792006248569015,-0.00023812023884318967,-0.0038118249159777,-0.3951890413444834,-3.7841670514557335e-05,9.356875490397872
calg,0.024,0.0001137125348825,0.0101517992514388,0.3236960166316768,5.302502584401264e-05,0.0047338617349981,0.1509419314696183,-0.00023908796250389497,-0.0048385627966914,-0.4423767553825562,-3.860749970412136e-05,10.231231608493331
calg,0.0242,0.0001157201624305,0.0100381515430098,0.3310362745003886,5.396119794435356e-05,0.0046808669382259,0.15436474992663093,-0.00024024544257199298,-0.0057873435885435,-0.4890606821984102,-3.957870262433216e-05,11.096024744095828
calg,0.0244,0.0001177051563648,0.0099249837934019,0.3388690406349585,5.488681581729965e-05,0.0046280959499275,0.15801722875971794,-0.0002415775054170899,-0.0066602561630906,-0.5349641305393374,-4.0739684317323e-05,11.949430689841714
calg,0.0246,0.0001196684848717,0.0098166569865822,0.3468601161698116,5.580233093557818e-05,0.004577582330324,0.16174352847851475,-0.00024306940735718818,-0.0074594502839524,-0.5798186623708758,-4.2075269236260815e-05,12.789793688396582
calg,0.0248,0.0001216118878575,0.0097170297161534,0.3547128243702333,5.670855463072583e-05,0.004531125371162,0.16540530644962778,-0.00024470684246438723,-0.0081871147416421,-0.6233661364506625,-4.357071340746477e-05,13.615573461651245
calg,0.025,0.0001235377693002,0.0096294223378275,0.3621710175561843,5.760660789616568e-05,0.0044902733797377,0.16888311904823602,-0.00024647594693349983,-0.0088454601677484,-0.6653604311845916,-4.521171217805597e-05,14.425310176431656
calg,0.0252,0.000125449085754,0.0095565977274876,0.36902078719602777,5.849786939571972e-05,0.0044563147062341,0.1720772190878926,-0.00024836330085629965,-0.0094367060626296,-0.7055688573793543,-4.698440449224517e-05,15.217603001778045
calg,0.0254,0.0001273492340231,0.0095007571327748,0.3750153480852489,5.938392308520168e-05,0.0044302758092836,0.17487252873781292,-0.0002503559281439999,-0.0099630715374296,-0.743500761741205,-4.8875374543636e-05,15.991099126625649
calg,0.0256,0.0001292419406893,0.009463549438568,0.37992413891485627,6.0266506698297695e-05,0.0044129255765327,0.17716153549393976,-0.00025244129523768755,-0.010426769253891,-0.7785472228568726,-5.087165155402695e-05,16.74449075189628
calg,0.0258,0.0001311311558174,0.0094460920577019,0.3837016179815782,6.114746218047196e-05,0.0044047850661435,0.17892300291127217,-0.0002546073091429929,-0.0108300020426121,-0.8105736363704533,-5.296070832386257e-05,17.47651796572394
calg,0.026,0.0001330209527954,0.0094490016032815,0.386339865906595,6.202868898362579e-05,0.004406141809529,0.1801532381228191,-0.00025684231522159207,-0.0111749616902687,-0.8394636512163641,-5.513045909703862e-05,18.18597570462903
calg,0.0262,0.0001349154358945,0.0094724324928525,0.3878646431831267,6.291210096100869e-05,0.0044170678127733,0.18086425344384655,-0.00025913509507628774,-0.011463829407146,-0.865118805952928,-5.736925717847452e-05,18.871723260846466
calg,0.0264,0.0001368186567755,0.0095161216717574,0.3883310957903261,6.379958743298747e-05,0.0044374404114752,0.18108176386674998,-0.0002614748647737919,-0.0116987775161972,-0.8874580314505718,-5.966589264636002e-05,19.53269504313354
calg,0.0266,0.0001387345408145,0.009579437717275,0.3878192479226373,6.469297883247849e-05,0.0044669651683842,0.18084308528623647,-0.00026385127356638727,-0.0118819719419806,-0.9064170492003805,-6.200959040716936e-05,20.16791153919818
calg,0.0268,0.0001406668237996,0.00966143269045,0.38642941002679365,6.55940171861713e-05,0.0045052000523059,0.18019499323181057,-0.00026625440319329174,-0.0120155751204133,-0.9219476927384709,-6.43900087582e-05,20.776489660456857
calg,0.027,0.0001426189992472,0.0097608952327904,0.38427761775430175,6.650433154746505e-05,0.0045515801974987,0.17919159601638873,-0.0002686747677840967,-0.0121017489967378,-0.9340171774722452,-6.679723854147168e-05,21.357651866174614
calg,0.0272,0.0001445942763154,0.0098764035542136,0.38149120361388705,6.742541837133353e-05,0.004605442612359,0.17789226976392186,-0.00027110331432018964,-0.0121426578276383,-0.94260734165163,-6.922180291359104e-05,21.910733661860835
calg,0.0274,0.0001465955480552,0.0100063771211812,0.37820458850627564,6.835862670965392e-05,0.0046660502819937,0.17635969596983497,-0.0002735314235725872,-0.0121404705529776,-0.9477138784497126,-7.165465768878276e-05,22.43518923534525
calg,0.0276,0.0001486253695356,0.0101491260244465,0.374555365369171,6.930514801063714e-05,0.0047326151887796,0.1746580352746865,-0.0002759509113891001,-0.0120973625515203,-0.9493455761958643,-7.408719217384674e-05,22.93059513817156
calg,0.0278,0.0001506859452081,0.0103028971794992,0.3706807322405512,7.02660102269298e-05,0.004804319855984,0.17285126417426994,-0.00027835403018310056,-0.0120155166424656,-0.9475235808308539,-7.651123036925278e-05,23.396652031962237
calg,0.028,0.0001527791247437,0.0104659166851747,0.36671431750172756,7.124207587427128e-05,0.0048803370999091,0.1710016946061376,-0.0002807334704520992,-0.0118971232394431,-0.9422806916949037,-7.89190323885608e-05,23.83318460614948
calg,0.0282,0.0001549064064715,0.0106364278332959,0.36278342618692566,7.223404363500968e-05,0.0049598477540788,0.16916868988267042,-0.00028308236214789895,-0.011744379605316,-0.9336606989023486,-8.130329592249963e-05,24.24013983191132
calg,0.0284,0.0001570689474795,0.0108127244212851,0.3590067232824631,7.324245306808419e-05,0.0050420562031648,0.1674075843957433,-0.000285394275714293,-0.0115594881937995,-0.9217177678396358,-8.36571575711792e-05,24.617583756034595
calg,0.0286,0.0001592675793992,0.0109931791678708,0.3554923580860687,7.426769196974131e-05,0.0051262036334481,0.16576880899111124,-0.00028766322261560007,-0.0113446540974089,-0.9065158738100627,-8.597419385751592e-05,24.9656970553
calg,0.0288,0.0001615028288807,0.0111762671671295,0.35233652310166447,7.531000592083531e-05,0.0052115789696187,0.16429721897001004,-0.0002898836551833983,-0.0111020816500435,-0.8881282875723362,-8.824842174462444e-05,25.284769576463365
calg,0.029,0.000163774941777,0.0113605844366754,0.34962243170730717,7.636950956457778e-05,0.0052975275239382,0.1630316173678886,-0.0002920504656323958,-0.0108339702566703,-0.8666371105040551,-9.047429848449418e-05,25.575194077728465
calg,0.0292,0.0001660839100899,0.0115448617207404,0.3474196910163883,7.744619917134793e-05,0.0053834574327217,0.16200446251478337,-0.00029415898410299623,-0.0105425095418689,-0.8421328563976457,-9.264672064551728e-05,25.837459372630164
calg,0.0294,0.0001684295007767,0.0117279737977116,0.34578403996928714,7.853996607148223e-05,0.0054688439965141,0.16124174590545065,-0.00029620497562028725,-0.0102298739237827,-0.8147140754603831,-9.476102217714776e-05,26.072143054551187
calg,0.0296,0.0001708112855836,0.0119089446142103,0.3447574177322268,7.965061056700029e-05,0.00555323207415,0.16076302409427715,-0.0002981846358755952,-0.009898216730213,-0.7844870149581147,-9.681297139865765e-05,26.27990395800465
calg,0.0298,0.0001732286711476,0.0120869486243468,0.3443683238902596,8.077785596816156e-05,0.0056362367072589,0.1605815866560269,-0.0003000945857651871,-0.0095496639796835,-0.7515653100941159,-9.87987668176482e-05,26.46147448780191
calg,0.03,0.0001756809286905,0.0122613087539488,0.3446324296332469,8.192136244023623e-05,0.0057175421709692,0.1607047411865446,-0.00030193186464139155,-0.0091863079525218,-0.7160696981556628,-0.0001007150317103,26.61765292460747
calg,0.0302,0.000178167222721,0.0124314914362342,0.3455533980470834,8.308074038709812e-05,0.0057968996590043,0.16113419581083538,-0.0003036939222623991,-0.0088102006757924,-0.6781277486586272,-0.0001025588074194,26.74929579428444
calg,0.0304,0.0001806866382491,0.012597099178685,0.34712387162783676,8.425556314192034e-05,0.0058741238175588,0.16186651966847085,-0.0003053786094454891,-0.0084233474416414,-0.6378736021637549,-0.0001043275453526,26.85731037063071
calg,0.0306,0.0001832382061128,0.0127578611220831,0.3493265861083746,8.544537877704095e-05,0.0059490883429053,0.1628936622994745,-0.00030698416745189583,-0.0080277004717808,-0.5954477106011612,-0.0001060190976862,26.9426473657016
calg,0.0308,0.0001858209261055,0.0129136220432128,0.352135571490009,8.664972088853057e-05,0.0060217208532693,0.164203513694576,-0.00030850921615629967,-0.0076251528319279,-0.5509965722867416,-0.000107631706801,27.00629384924024
calg,0.031,0.0001884337876792,0.0130643302340523,0.3555174036735962,8.786811825003266e-05,0.0060919972368044,0.16578048794037767,-0.00030995274106669635,-0.0072175326893069,-0.5046724553345001,-0.0001091639935014,27.049266430472137
